,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
10,0.20902,0.26168,3.525,0.24751,0.5606,3.4685,0.28369,0.85272,3.4002,0.24336,0.9909,3.3744,0.13328,0.79144,3.5684,0.063057,0.52961,3.6695,0.044143,0.29986,3.6791,0.031741,0.25083,3.6756,0.39839,0.70756,3.3209,0.42614,0.45265,3.3172,0.37354,0.21308,3.3235,0.34487,0.13651,3.3316,0.15471,0.26432,3.5302,0.18662,-0.14781,3.7578,0.24342,-0.46406,3.918,0.18393,-0.54262,3.9218,0.25855,0.25338,3.4467,0.34767,-0.16349,3.5687,0.40899,-0.49059,3.701,0.37677,-0.58776,3.6879,0.27488,0.78073,3.4194,0.026895,0.17486,3.7071,0.013993,0.21446,3.648,0.33179,0.068397,3.3382,0.30746,0.15868,3.3306
11,0.20917,0.26166,3.5255,0.24758,0.56062,3.4685,0.28403,0.85278,3.3996,0.24337,0.99102,3.3743,0.13296,0.7918,3.5695,0.062826,0.52811,3.6699,0.044119,0.29828,3.679,0.033927,0.25082,3.6767,0.39833,0.70758,3.3206,0.42684,0.45337,3.316,0.37235,0.21494,3.3196,0.33837,0.13764,3.3222,0.15517,0.26454,3.5309,0.18716,-0.14775,3.7574,0.24325,-0.46383,3.9178,0.1817,-0.54092,3.9216,0.25853,0.25318,3.4473,0.3477,-0.16287,3.5682,0.40889,-0.49179,3.7016,0.37815,-0.58912,3.6896,0.27513,0.78079,3.419,0.021727,0.18141,3.6858,0.057621,0.24697,3.6301,0.32441,0.072394,3.3425,0.30317,0.15518,3.3142
12,0.20918,0.26169,3.5255,0.24764,0.56069,3.4685,0.28418,0.85287,3.3996,0.24331,0.99101,3.3744,0.13311,0.79265,3.57,0.062732,0.52795,3.6699,0.044428,0.29801,3.6781,0.033728,0.25065,3.6743,0.39875,0.70801,3.3209,0.42784,0.45401,3.3157,0.36889,0.21559,3.3187,0.33187,0.14607,3.3206,0.15516,0.26476,3.5307,0.18713,-0.14742,3.7571,0.24327,-0.46381,3.9179,0.18377,-0.54322,3.9198,0.25862,0.25314,3.4474,0.34788,-0.16271,3.5682,0.40891,-0.49167,3.7017,0.37862,-0.58923,3.6891,0.27526,0.78088,3.4191,0.02596,0.17634,3.7077,0.031873,0.17186,3.697,0.31971,0.081807,3.3274,0.29715,0.16889,3.3159
13,0.20984,0.26164,3.525,0.24793,0.5607,3.4683,0.28428,0.85286,3.3996,0.24332,0.99101,3.3744,0.13332,0.79282,3.5696,0.062583,0.5281,3.67,0.044468,0.29811,3.678,0.032519,0.24874,3.6797,0.39878,0.708,3.3209,0.42944,0.45412,3.3136,0.36359,0.22956,3.3092,0.31982,0.15616,3.3084,0.15552,0.26485,3.5303,0.18705,-0.14533,3.755,0.24043,-0.46566,3.919,0.18334,-0.54641,3.9214,0.25976,0.2529,3.4468,0.34794,-0.16272,3.5682,0.40781,-0.49099,3.7013,0.32307,-0.55773,3.5993,0.2754,0.78088,3.419,0.026803,0.17424,3.6938,0.056886,0.26009,3.6322,0.29579,0.095088,3.3143,0.28582,0.17483,3.2983
14,0.21003,0.26162,3.5249,0.24805,0.56072,3.4683,0.28435,0.85288,3.3996,0.24333,0.99089,3.3743,0.13662,0.79043,3.5625,0.061984,0.52614,3.6713,0.044675,0.29599,3.6781,0.036209,0.25058,3.6794,0.39908,0.70795,3.3207,0.43307,0.4565,3.3098,0.35415,0.23831,3.298,0.30279,0.17264,3.2985,0.15552,0.26487,3.5303,0.1874,-0.14594,3.7547,0.23993,-0.46513,3.9179,0.17918,-0.54438,3.9181,0.26049,0.25274,3.4467,0.34869,-0.16301,3.5688,0.40785,-0.49068,3.7008,0.32382,-0.55761,3.5982,0.27549,0.7809,3.419,0.025877,0.17661,3.7101,0.060188,0.24168,3.6376,0.27547,0.1076,3.3091,0.27107,0.18896,3.2823
15,0.21055,0.26178,3.5253,0.24869,0.56121,3.4697,0.28508,0.85376,3.4031,0.24335,0.99085,3.3757,0.13636,0.79016,3.5626,0.062092,0.52621,3.6713,0.044833,0.2961,3.6787,0.034456,0.25589,3.6832,0.39961,0.70827,3.3222,0.43682,0.46148,3.3086,0.31865,0.2319,3.297,0.27996,0.19124,3.2956,0.15555,0.26493,3.5304,0.18736,-0.1443,3.7542,0.24113,-0.46599,3.9219,0.17881,-0.54526,3.9194,0.26206,0.25305,3.4479,0.34916,-0.16231,3.5693,0.40821,-0.49002,3.7023,0.32455,-0.55702,3.5993,0.27622,0.78169,3.4219,0.023484,0.1839,3.702,0.036847,0.21696,3.6913,0.25372,0.13061,3.2963,0.24986,0.21339,3.284
16,0.21777,0.26153,3.5241,0.25111,0.56104,3.4694,0.2853,0.85365,3.4031,0.24318,0.99065,3.3756,0.13616,0.7893,3.5619,0.06275,0.52485,3.6707,0.044655,0.29486,3.6787,0.03526,0.24602,3.6788,0.40044,0.70847,3.3224,0.44444,0.46708,3.304,0.32296,0.27009,3.2739,0.25583,0.21695,3.2821,0.16188,0.26313,3.529,0.18777,-0.14244,3.7525,0.24087,-0.46592,3.9218,0.17549,-0.54315,3.9186,0.26985,0.25457,3.4468,0.34957,-0.16243,3.5693,0.40811,-0.48973,3.7023,0.32475,-0.55684,3.5991,0.27677,0.78156,3.4218,0.029419,0.17479,3.7056,0.062036,0.24012,3.6291,0.21759,0.16799,3.2687,0.23478,0.22605,3.2366
17,0.22097,0.26192,3.5245,0.25247,0.56149,3.4693,0.2854,0.85389,3.4029,0.2431,0.99066,3.3756,0.13637,0.78873,3.561,0.063228,0.52544,3.6701,0.044841,0.29551,3.6783,0.034704,0.24476,3.6754,0.40078,0.70889,3.3227,0.44758,0.47431,3.297,0.30706,0.29097,3.2617,0.23203,0.25483,3.2632,0.16567,0.26276,3.5293,0.18789,-0.14296,3.7527,0.23797,-0.46437,3.9182,0.17752,-0.54341,3.9193,0.27234,0.25559,3.4473,0.35244,-0.16926,3.5738,0.41526,-0.5322,3.7102,0.34784,-0.61437,3.6793,0.27706,0.78184,3.4217,0.02668,0.17547,3.709,0.056184,0.25785,3.6352,0.19064,0.21242,3.2513,0.21922,0.25968,3.2211
18,0.23682,0.25941,3.5285,0.2587,0.5604,3.4699,0.286,0.85361,3.4024,0.24171,0.98928,3.3732,0.138,0.78622,3.5547,0.063383,0.52516,3.6702,0.044964,0.29528,3.6789,0.033986,0.24239,3.6908,0.40145,0.70986,3.3239,0.4486,0.476,3.2944,0.27989,0.31856,3.2569,0.21297,0.29849,3.2553,0.18561,0.25713,3.5318,0.18787,-0.1416,3.7515,0.23938,-0.46375,3.9193,0.17728,-0.54292,3.9173,0.28424,0.25566,3.4524,0.35233,-0.16978,3.5753,0.40274,-0.47693,3.6991,0.32083,-0.54473,3.5949,0.27851,0.78143,3.4212,0.026469,0.1766,3.7195,0.058228,0.23903,3.6498,0.16268,0.26367,3.2447,0.19562,0.30259,3.2098
19,0.23686,0.25937,3.5283,0.25937,0.56004,3.4695,0.28643,0.85285,3.4016,0.24097,0.98756,3.3699,0.13987,0.78509,3.549,0.063567,0.52119,3.6713,0.041408,0.28183,3.6805,0.034582,0.23669,3.6821,0.40168,0.71013,3.3234,0.45391,0.48511,3.2711,0.26281,0.35909,3.221,0.19626,0.34077,3.2146,0.18543,0.2571,3.5314,0.18907,-0.14343,3.7525,0.23939,-0.46326,3.9186,0.17677,-0.54177,3.9173,0.28436,0.25565,3.4523,0.35316,-0.16712,3.5714,0.40386,-0.47992,3.6996,0.32267,-0.54785,3.5947,0.27916,0.78077,3.4205,0.023943,0.18259,3.6952,0.0642,0.23421,3.6303,0.14349,0.31065,3.2111,0.17761,0.36353,3.2027
