,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
10,0.30722,0.20871,3.6585,0.33145,0.50225,3.5634,0.35441,0.78871,3.4563,0.32293,0.93014,3.427,0.2353,0.73171,3.6237,0.18911,0.47882,3.7206,0.17559,0.27432,3.734,0.17081,0.18974,3.7283,0.44731,0.65387,3.393,0.51069,0.44295,3.4027,0.23846,0.48044,3.3437,0.18708,0.49093,3.3452,0.25812,0.21405,3.6693,0.30371,-0.14449,3.8086,0.37286,-0.45901,3.9268,0.33925,-0.54702,3.9022,0.35047,0.19913,3.5749,0.43092,-0.17118,3.6774,0.46757,-0.46792,3.7963,0.38509,-0.52865,3.708,0.34895,0.71815,3.4853,0.1678,0.13217,3.7345,0.1506,0.19636,3.7163,0.12909,0.50514,3.3544,0.19415,0.47056,3.3609
11,0.30712,0.20876,3.6585,0.33143,0.5023,3.5633,0.35449,0.78878,3.4559,0.32286,0.93029,3.4271,0.2352,0.73161,3.6238,0.18895,0.47881,3.7209,0.17553,0.27449,3.7357,0.17151,0.19016,3.7311,0.44726,0.65388,3.3928,0.51129,0.44307,3.4029,0.23909,0.48023,3.3434,0.18562,0.49239,3.3473,0.25799,0.21411,3.6694,0.3039,-0.14574,3.8093,0.37229,-0.45796,3.926,0.33764,-0.54532,3.9038,0.35032,0.19921,3.5747,0.43093,-0.17119,3.6773,0.46751,-0.46752,3.7966,0.38501,-0.52825,3.7082,0.34899,0.71821,3.485,0.16799,0.13231,3.7387,0.15011,0.19615,3.7207,0.12952,0.51037,3.3695,0.19194,0.46914,3.364
12,0.30715,0.20881,3.6585,0.33142,0.50226,3.5634,0.35428,0.78843,3.4564,0.32285,0.93028,3.427,0.23457,0.73253,3.6281,0.18816,0.48037,3.7265,0.17566,0.27542,3.7365,0.17087,0.19844,3.737,0.44719,0.65391,3.3929,0.51258,0.44396,3.4039,0.24035,0.48014,3.3438,0.18792,0.49167,3.3479,0.25808,0.21414,3.6694,0.30383,-0.14392,3.8085,0.37469,-0.45289,3.9273,0.3408,-0.54034,3.9065,0.3503,0.19932,3.5748,0.43101,-0.17137,3.6774,0.46791,-0.46764,3.7974,0.38488,-0.52822,3.7096,0.34885,0.71797,3.4853,0.16826,0.14271,3.7452,0.15303,0.17633,3.7339,0.12914,0.50537,3.3559,0.1879,0.4681,3.3594
13,0.30715,0.20883,3.6587,0.33141,0.50225,3.5634,0.35426,0.78842,3.4563,0.32275,0.93052,3.4262,0.23443,0.7312,3.6267,0.18847,0.47683,3.7204,0.17533,0.27291,3.7381,0.16957,0.19009,3.7315,0.44718,0.6539,3.3928,0.51321,0.44345,3.4045,0.24116,0.47999,3.3436,0.1889,0.49253,3.3475,0.25806,0.21417,3.6696,0.30381,-0.14383,3.8084,0.37508,-0.45098,3.9274,0.33967,-0.53791,3.9067,0.35033,0.19933,3.5751,0.431,-0.17139,3.6774,0.46737,-0.46855,3.7972,0.3846,-0.5292,3.7092,0.34885,0.71797,3.4853,0.16996,0.13265,3.732,0.14705,0.16372,3.72,0.12955,0.50802,3.3533,0.15148,0.46665,3.3316
14,0.30719,0.20885,3.6586,0.33147,0.50226,3.5633,0.35433,0.78843,3.4562,0.32279,0.93055,3.4264,0.23442,0.73149,3.627,0.18851,0.47697,3.7205,0.17512,0.27325,3.7394,0.17018,0.19023,3.7348,0.44723,0.65374,3.3928,0.51329,0.44339,3.4045,0.24129,0.48059,3.3439,0.1885,0.49343,3.3478,0.25811,0.21417,3.6695,0.30385,-0.1436,3.8083,0.37455,-0.44991,3.9278,0.336,-0.53507,3.9104,0.35034,0.19936,3.575,0.43111,-0.17159,3.6771,0.46681,-0.4681,3.798,0.38398,-0.52874,3.71,0.34891,0.71797,3.4852,0.16668,0.13193,3.7428,0.14677,0.17508,3.7291,0.1298,0.50901,3.3598,0.15235,0.50716,3.312
15,0.30736,0.20868,3.6585,0.33147,0.50202,3.5632,0.35408,0.78804,3.456,0.32282,0.9305,3.4262,0.23441,0.73124,3.6268,0.18863,0.47641,3.7196,0.17502,0.27289,3.7397,0.16881,0.18935,3.7317,0.44719,0.65376,3.3928,0.51343,0.44331,3.4046,0.24144,0.48091,3.3442,0.18702,0.49266,3.3446,0.25823,0.2141,3.6694,0.30392,-0.14353,3.8083,0.37596,-0.44847,3.926,0.33722,-0.53329,3.9101,0.35055,0.19904,3.5748,0.43135,-0.17147,3.6761,0.46758,-0.4697,3.7978,0.38477,-0.53034,3.7098,0.34874,0.71763,3.485,0.16589,0.13117,3.7266,0.14816,0.19237,3.723,0.1283,0.50912,3.3606,0.20427,0.51668,3.3256
16,0.30736,0.20885,3.6584,0.33148,0.50201,3.5631,0.35409,0.78783,3.4559,0.32267,0.93044,3.4261,0.23438,0.73137,3.6265,0.18865,0.47633,3.7188,0.17522,0.27286,3.7393,0.16958,0.19205,3.7284,0.44748,0.65375,3.3925,0.5138,0.44317,3.4047,0.24196,0.48065,3.3435,0.18924,0.49381,3.3451,0.25823,0.21419,3.6694,0.30385,-0.14298,3.8079,0.37605,-0.44872,3.9256,0.33638,-0.53308,3.91,0.35053,0.19934,3.5746,0.43137,-0.17175,3.6763,0.4676,-0.47162,3.798,0.38486,-0.53228,3.7099,0.34875,0.71749,3.4849,0.16741,0.13312,3.7466,0.15002,0.13305,3.7435,0.12853,0.51196,3.3567,0.17649,0.51704,3.3209
17,0.30732,0.20885,3.6584,0.33147,0.50198,3.5631,0.35414,0.78776,3.4558,0.32238,0.93032,3.4264,0.23419,0.73161,3.6263,0.18847,0.47648,3.7185,0.17546,0.2729,3.7385,0.17167,0.19136,3.7299,0.44744,0.65369,3.3925,0.5125,0.44211,3.4046,0.24087,0.48052,3.343,0.1893,0.49389,3.3437,0.25816,0.21419,3.6694,0.30408,-0.14455,3.8089,0.38175,-0.45432,3.9207,0.34967,-0.54302,3.8947,0.3505,0.19933,3.5746,0.43155,-0.17296,3.6766,0.46774,-0.47145,3.7985,0.38504,-0.53211,3.7104,0.34878,0.71744,3.4848,0.17028,0.1329,3.7391,0.15063,0.18968,3.717,0.1293,0.50705,3.3468,0.13727,0.50731,3.3188
18,0.30731,0.20886,3.6584,0.33145,0.502,3.5628,0.35407,0.7878,3.4551,0.32159,0.93041,3.4263,0.23413,0.73171,3.6263,0.18857,0.47648,3.7183,0.17627,0.27271,3.7374,0.17017,0.19044,3.727,0.44737,0.65375,3.3925,0.51165,0.44319,3.4038,0.23978,0.482,3.3438,0.18738,0.49519,3.3451,0.2582,0.21419,3.6694,0.30432,-0.14619,3.8097,0.37916,-0.4511,3.9222,0.34695,-0.53954,3.8985,0.3504,0.1994,3.5744,0.43136,-0.17282,3.6764,0.46697,-0.46851,3.7971,0.43368,-0.55487,3.7832,0.34872,0.71746,3.4843,0.16739,0.13186,3.7256,0.14891,0.17505,3.7162,0.129,0.50482,3.3523,0.14232,0.50765,3.318
19,0.30692,0.20917,3.6588,0.33139,0.50203,3.5628,0.35405,0.78775,3.4549,0.32134,0.93026,3.4261,0.23342,0.73391,3.6283,0.18872,0.47739,3.7177,0.17661,0.27371,3.7374,0.1702,0.18682,3.7347,0.44738,0.65372,3.3925,0.51322,0.44296,3.4051,0.24161,0.48345,3.345,0.18723,0.49594,3.3473,0.25796,0.21441,3.6696,0.30429,-0.14574,3.8098,0.37767,-0.45188,3.9234,0.33999,-0.53781,3.9037,0.3498,0.19981,3.5752,0.43245,-0.17918,3.6819,0.46731,-0.46855,3.7972,0.4277,-0.54887,3.7953,0.34869,0.71744,3.4842,0.16781,0.13216,3.7343,0.14998,0.19289,3.7216,0.12944,0.51471,3.3632,0.17219,0.52141,3.3269
