,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.22636,0.13684,3.6452,0.22185,0.38912,3.5168,0.21726,0.63172,3.3732,0.19475,0.74278,3.3306,0.08008,0.59511,3.4991,0.055598,0.37892,3.5726,-0.023855,0.31876,3.3829,-0.045798,0.33098,3.3704,0.35547,0.50992,3.3505,0.41751,0.28121,3.4499,0.41673,0.086547,3.4955,0.39723,0.011388,3.4979,0.16829,0.14779,3.6414,0.13726,-0.09131,3.8515,0.18609,-0.34741,4.0708,0.13463,-0.42269,4.0723,0.27965,0.12264,3.575,0.32098,-0.21869,3.7469,0.35594,-0.43403,3.9423,0.30267,-0.50842,3.8583,0.21816,0.57248,3.4114,-0.04428,0.37343,3.3219,-0.075638,0.34318,3.3672,0.40104,-0.057782,3.4973,0.38242,-0.05512,3.4962
1,0.22196,0.13435,3.6422,0.22122,0.38751,3.516,0.2182,0.63075,3.3738,0.19523,0.74162,3.3312,0.07888,0.59275,3.4969,0.056684,0.37612,3.5717,-0.024156,0.31946,3.385,-0.047918,0.32886,3.3692,0.35628,0.50903,3.3488,0.4182,0.27879,3.4457,0.40246,0.076479,3.4724,0.387,0.0020235,3.4741,0.16352,0.14625,3.638,0.13878,-0.092129,3.847,0.18611,-0.34775,4.0705,0.13524,-0.42304,4.072,0.2758,0.11945,3.5725,0.32055,-0.15483,3.6962,0.35732,-0.42418,3.939,0.30449,-0.49854,3.8545,0.21874,0.57143,3.4117,-0.048055,0.37711,3.3212,-0.073816,0.33731,3.3548,0.39149,-0.067987,3.4819,0.36691,-0.059727,3.485
2,0.22194,0.13231,3.6384,0.22201,0.38522,3.514,0.21988,0.62911,3.3741,0.19622,0.73999,3.3318,0.078796,0.59202,3.496,0.056446,0.37244,3.5666,-0.024285,0.32003,3.3864,-0.047013,0.33087,3.3679,0.35685,0.5079,3.347,0.41863,0.27299,3.4349,0.39635,0.075736,3.4605,0.37793,-0.0058979,3.46,0.16324,0.1445,3.6336,0.13842,-0.092456,3.8465,0.18636,-0.3477,4.0679,0.14919,-0.41732,4.069,0.27605,0.11729,3.5693,0.32071,-0.15476,3.696,0.35748,-0.42119,3.9392,0.30455,-0.49534,3.8547,0.22027,0.56955,3.4114,-0.056401,0.38241,3.3214,-0.062798,0.30783,3.3607,0.37716,-0.075661,3.467,0.34494,0.0047806,3.4413
3,0.21921,0.13113,3.6349,0.2224,0.38334,3.5115,0.22413,0.62657,3.3725,0.19747,0.73818,3.3319,0.078868,0.592,3.4959,0.056623,0.36937,3.5632,-0.026663,0.31985,3.3838,-0.050037,0.33067,3.3717,0.3589,0.50451,3.3435,0.41849,0.26577,3.4245,0.38161,0.053277,3.4403,0.3653,-0.022001,3.4425,0.16125,0.14409,3.6312,0.13899,-0.094725,3.847,0.1869,-0.34913,4.0685,0.14795,-0.41883,4.0728,0.27259,0.1152,3.5646,0.32001,-0.15303,3.6909,0.35767,-0.42059,3.9391,0.30407,-0.49433,3.8548,0.22341,0.56711,3.4096,-0.053362,0.38847,3.3214,-0.078535,0.3173,3.3604,0.36234,-0.093924,3.4569,0.33187,-0.020515,3.4448
4,0.21678,0.13106,3.6315,0.22245,0.38267,3.5097,0.22605,0.62587,3.3719,0.19888,0.73708,3.331,0.078919,0.59152,3.4955,0.057614,0.36904,3.5626,-0.028804,0.3202,3.3845,-0.050001,0.32868,3.3744,0.35901,0.50263,3.3387,0.4173,0.26425,3.4113,0.375,0.049834,3.4316,0.35403,-0.022844,3.4294,0.15892,0.14486,3.6284,0.13824,-0.095278,3.8467,0.18784,-0.34888,4.0676,0.14613,-0.41905,4.0739,0.27012,0.11427,3.5607,0.31717,-0.1501,3.6847,0.35787,-0.41977,3.9383,0.3033,-0.49305,3.8545,0.22486,0.56637,3.4087,-0.052524,0.37654,3.3162,-0.080624,0.34627,3.3623,0.34295,-0.091803,3.4363,0.32774,-0.018408,3.4082
5,0.21231,0.13188,3.6294,0.22195,0.38215,3.5081,0.22861,0.6244,3.3702,0.20005,0.73591,3.3301,0.079175,0.59163,3.4956,0.058729,0.36725,3.5623,-0.029336,0.3199,3.3845,-0.051603,0.33222,3.3739,0.35994,0.50137,3.3354,0.41683,0.26337,3.4014,0.36351,0.042416,3.4201,0.34253,-0.027668,3.4131,0.15414,0.14683,3.6258,0.13851,-0.095721,3.8462,0.18789,-0.34898,4.0679,0.14728,-0.4184,4.074,0.26597,0.11417,3.5591,0.33311,-0.20835,3.7371,0.35745,-0.41942,3.9384,0.30224,-0.49236,3.8549,0.2265,0.56516,3.4071,-0.050051,0.3954,3.3034,-0.078713,0.347,3.3678,0.3227,-0.089062,3.4204,0.31125,-0.0067696,3.4041
6,0.20997,0.13181,3.6231,0.22213,0.38147,3.5045,0.23069,0.62381,3.3691,0.20075,0.73546,3.3296,0.084884,0.59159,3.4973,0.059873,0.36379,3.562,-0.030199,0.31954,3.3843,-0.048558,0.3334,3.3774,0.35955,0.50024,3.3319,0.41424,0.26077,3.3854,0.35981,0.04034,3.4117,0.33328,-0.022464,3.4054,0.15229,0.14948,3.6183,0.13992,-0.097545,3.8463,0.18813,-0.3498,4.0683,0.14417,-0.41842,4.0797,0.26305,0.11161,3.5533,0.30845,-0.14977,3.6766,0.35811,-0.41552,3.9339,0.30103,-0.48769,3.8513,0.22825,0.56448,3.4055,-0.049702,0.38849,3.3245,-0.074352,0.33635,3.3661,0.31535,-0.089513,3.4081,0.30133,-0.013691,3.3902
7,0.20724,0.1313,3.6212,0.22148,0.3807,3.5023,0.23221,0.62302,3.3674,0.20193,0.7347,3.3281,0.085122,0.59141,3.497,0.060389,0.36381,3.5617,-0.030808,0.3197,3.3845,-0.050608,0.33641,3.3823,0.36021,0.49932,3.3292,0.41246,0.25999,3.3774,0.35846,0.056365,3.3982,0.32031,-0.0051537,3.3998,0.15031,0.14912,3.6177,0.14023,-0.098646,3.8467,0.19267,-0.38244,4.0838,0.13135,-0.42808,4.0913,0.25967,0.1109,3.5499,0.33583,-0.20983,3.7352,0.35951,-0.42231,3.935,0.30201,-0.49412,3.8528,0.22931,0.56365,3.4037,-0.045734,0.38807,3.3179,-0.076559,0.36251,3.3752,0.2871,-0.083228,3.4048,0.29209,0.0022132,3.3907
8,0.20639,0.12975,3.6188,0.22189,0.37921,3.4992,0.23463,0.62198,3.3647,0.20293,0.73429,3.3266,0.085986,0.59116,3.497,0.060192,0.36238,3.5599,-0.031928,0.31921,3.3829,-0.04935,0.33716,3.3735,0.35965,0.49728,3.3256,0.41089,0.2602,3.371,0.35979,0.072869,3.3838,0.31889,0.01599,3.3931,0.14978,0.14712,3.6164,0.14162,-0.099658,3.8459,0.19262,-0.38199,4.0832,0.14201,-0.44688,4.0754,0.25851,0.10991,3.5463,0.33195,-0.187,3.7092,0.35907,-0.41813,3.9305,0.3006,-0.48962,3.8488,0.23134,0.56241,3.4008,-0.047344,0.37975,3.3244,-0.07122,0.34083,3.367,0.28822,-0.060325,3.4102,0.29363,0.033905,3.378
9,0.20714,0.12717,3.6147,0.22374,0.37744,3.4954,0.23797,0.62117,3.362,0.20372,0.73397,3.3255,0.087902,0.58948,3.4949,0.060114,0.36162,3.5583,-0.03362,0.31987,3.3817,-0.050656,0.33797,3.3822,0.35913,0.49582,3.3221,0.41,0.26183,3.365,0.35173,0.077474,3.3842,0.30643,0.016294,3.3935,0.15059,0.14467,3.6133,0.14252,-0.098708,3.8446,0.19332,-0.35921,4.0717,0.15069,-0.42337,4.0761,0.25923,0.10733,3.5418,0.33202,-0.18594,3.7087,0.35953,-0.41855,3.9307,0.30048,-0.48973,3.8493,0.23442,0.5613,3.3978,-0.054563,0.38591,3.3368,-0.076021,0.33221,3.385,0.27948,-0.061497,3.4061,0.28334,0.035776,3.3749
