,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
5,-0.20924,-0.41209,3.6904,-0.19431,-0.16979,3.6317,-0.1779,0.073191,3.5661,-0.21284,0.20103,3.5129,-0.30914,-0.016481,3.6759,-0.38835,-0.24806,3.6965,-0.4234,-0.40975,3.5883,-0.41203,-0.42404,3.5857,-0.050869,-0.022651,3.5107,-0.0025543,-0.23104,3.5081,-0.10483,-0.41589,3.4335,-0.13094,-0.46917,3.4064,-0.26684,-0.39607,3.7071,-0.53931,-0.47299,3.5803,-0.55906,-0.86726,3.6223,-0.60954,-0.92528,3.5232,-0.14779,-0.42053,3.615,0.04311,-0.59088,3.6274,0.019569,-0.96325,3.6998,-0.035295,-1.0206,3.6005,-0.18249,0.012725,3.5843,-0.4078,-0.44178,3.5708,-0.37097,-0.4249,3.5708,-0.16878,-0.52303,3.3607,-0.10432,-0.49519,3.3907
6,-0.21129,-0.4085,3.6854,-0.19237,-0.16708,3.6227,-0.16904,0.072448,3.5459,-0.20088,0.20285,3.4868,-0.30141,-0.0097046,3.6301,-0.38624,-0.24712,3.6867,-0.42154,-0.40978,3.5802,-0.41079,-0.43061,3.5597,-0.046347,-0.022438,3.504,-0.0013688,-0.22746,3.5016,-0.10562,-0.41852,3.4301,-0.12101,-0.46005,3.4087,-0.27346,-0.38932,3.6968,-0.53615,-0.48262,3.5564,-0.55818,-0.86648,3.6166,-0.59899,-0.92624,3.5125,-0.14766,-0.41938,3.6135,0.043484,-0.58975,3.6268,0.019501,-0.96338,3.6998,-0.025698,-1.0225,3.5955,-0.17555,0.013209,3.5675,-0.43524,-0.47607,3.5368,-0.371,-0.42556,3.5488,-0.13266,-0.48972,3.3712,-0.098454,-0.48382,3.3953
7,-0.21433,-0.40652,3.6887,-0.19215,-0.16683,3.6235,-0.1671,0.071721,3.5471,-0.1937,0.20221,3.4901,-0.3039,-0.0067924,3.644,-0.38366,-0.24558,3.689,-0.42017,-0.4087,3.5817,-0.41596,-0.43205,3.5717,-0.04278,-0.02315,3.5056,-0.0010774,-0.22991,3.5041,-0.10948,-0.44087,3.424,-0.12496,-0.49254,3.3923,-0.27532,-0.3871,3.6997,-0.53864,-0.47228,3.5613,-0.55724,-0.86595,3.6161,-0.6007,-0.92535,3.5133,-0.15147,-0.41832,3.6181,0.042759,-0.58915,3.6259,0.018507,-0.96749,3.7003,0.047432,-1.0381,3.7172,-0.17409,0.012777,3.5685,-0.43553,-0.47584,3.544,-0.37329,-0.43066,3.5618,-0.16072,-0.53394,3.3526,-0.10532,-0.51866,3.3718
8,-0.21301,-0.4054,3.6894,-0.18959,-0.16648,3.6243,-0.16357,0.070511,3.5483,-0.18723,0.20381,3.4916,-0.30369,-0.0054306,3.6471,-0.38088,-0.24383,3.6905,-0.42913,-0.4386,3.5666,-0.47219,-0.46088,3.5486,-0.03921,-0.023822,3.5061,-0.00055456,-0.23215,3.5057,-0.10408,-0.41189,3.4293,-0.12652,-0.45402,3.4075,-0.27395,-0.38602,3.7006,-0.53935,-0.47247,3.5648,-0.55722,-0.86594,3.6161,-0.60099,-0.92524,3.5134,-0.14977,-0.41731,3.6191,0.042833,-0.5875,3.6251,0.020686,-0.9648,3.6995,-0.027472,-1.0235,3.5967,-0.17054,0.011903,3.5695,-0.49553,-0.50249,3.5205,-0.47633,-0.48811,3.5205,-0.14863,-0.51301,3.3549,-0.097211,-0.4743,3.3986
9,-0.21112,-0.40451,3.6883,-0.187,-0.16629,3.6235,-0.16095,0.069737,3.5481,-0.18296,0.20311,3.4915,-0.30357,-0.0052623,3.6473,-0.38135,-0.24434,3.6891,-0.4357,-0.4451,3.5595,-0.48219,-0.48714,3.5295,-0.036682,-0.024584,3.506,-0.0004863,-0.23527,3.506,-0.10781,-0.4601,3.4174,-0.12685,-0.51094,3.3811,-0.27206,-0.38529,3.6993,-0.53976,-0.47635,3.5642,-0.55621,-0.86559,3.6149,-0.5998,-0.92488,3.5121,-0.14764,-0.41648,3.6184,0.042878,-0.58655,3.6246,0.019433,-0.96834,3.7006,-0.028523,-1.027,3.5976,-0.16776,0.011294,3.5691,-0.49232,-0.56133,3.499,-0.46231,-0.46928,3.5225,-0.14086,-0.53486,3.3438,-0.10183,-0.52974,3.3757
10,-0.21079,-0.40367,3.6893,-0.18535,-0.16595,3.6251,-0.1575,0.068996,3.5508,-0.18007,0.2018,3.4921,-0.30258,-0.0043906,3.6507,-0.38094,-0.24436,3.6892,-0.41936,-0.40946,3.588,-0.43295,-0.4301,3.5735,-0.034759,-0.025123,3.5064,0.00028338,-0.23593,3.5068,-0.095849,-0.39507,3.4451,-0.11539,-0.43403,3.4281,-0.27162,-0.38427,3.7007,-0.54018,-0.47643,3.5651,-0.5564,-0.86562,3.6146,-0.60074,-0.92465,3.5121,-0.14727,-0.41591,3.6193,0.043054,-0.58584,3.6242,0.024556,-0.96191,3.7002,-0.024197,-1.0203,3.5974,-0.16476,0.010836,3.5714,-0.46925,-0.46336,3.5385,-0.39237,-0.43636,3.5582,-0.13156,-0.481,3.3869,-0.09072,-0.46071,3.4129
11,-0.21015,-0.40321,3.6878,-0.1827,-0.16579,3.6228,-0.15264,0.068571,3.5477,-0.17668,0.20185,3.4916,-0.30032,-0.0033828,3.6486,-0.3816,-0.24503,3.6881,-0.41878,-0.40957,3.5854,-0.43145,-0.43591,3.5613,-0.033338,-0.026405,3.5044,-0.0033005,-0.26056,3.5014,-0.10935,-0.41183,3.4358,-0.1275,-0.44563,3.4106,-0.27097,-0.38368,3.6991,-0.53944,-0.47318,3.5639,-0.55671,-0.86642,3.6138,-0.60121,-0.92539,3.5114,-0.14657,-0.41574,3.6179,0.043228,-0.58498,3.6235,0.02243,-0.96845,3.7014,-0.026467,-1.0268,3.5987,-0.16037,0.010511,3.5684,-0.44563,-0.46925,3.5374,-0.38698,-0.43175,3.5503,-0.15835,-0.49639,3.3662,-0.10239,-0.47289,3.3929
12,-0.20953,-0.40178,3.6889,-0.18176,-0.16551,3.623,-0.15136,0.068057,3.5473,-0.17465,0.20038,3.4906,-0.29869,-0.0027856,3.6477,-0.38154,-0.24475,3.6874,-0.443,-0.45576,3.5518,-0.49049,-0.50276,3.5259,-0.032201,-0.027093,3.5032,-0.00014126,-0.25476,3.5035,-0.10075,-0.4132,3.432,-0.12385,-0.45494,3.411,-0.27052,-0.38305,3.6993,-0.53824,-0.47877,3.5642,-0.55581,-0.865,3.613,-0.6005,-0.92401,3.5107,-0.14564,-0.41327,3.6206,0.043292,-0.58435,3.6233,0.023854,-0.96516,3.7003,-0.025242,-1.0235,3.5978,-0.15919,0.010205,3.5682,-0.49244,-0.57101,3.5,-0.47903,-0.52408,3.506,-0.15655,-0.5032,3.3607,-0.097179,-0.47302,3.4029
13,-0.20932,-0.40041,3.6924,-0.18088,-0.16563,3.6241,-0.14999,0.066869,3.5473,-0.17363,0.19846,3.4914,-0.29749,-0.0030609,3.6501,-0.38686,-0.24632,3.675,-0.45373,-0.47077,3.5503,-0.50278,-0.53041,3.5227,-0.030892,-0.028423,3.5021,0.0027553,-0.25169,3.5051,-0.10079,-0.40984,3.4332,-0.12649,-0.45234,3.4132,-0.27023,-0.38263,3.7009,-0.53753,-0.47898,3.5657,-0.55567,-0.86518,3.6132,-0.6012,-0.92421,3.5114,-0.14551,-0.4109,3.6265,0.043911,-0.58273,3.6233,0.025563,-0.96105,3.6995,-0.024383,-1.0195,3.5976,-0.15799,0.0093343,3.5685,-0.49375,-0.58155,3.5095,-0.4924,-0.5853,3.5,-0.1544,-0.506,3.3641,-0.097076,-0.47455,3.4001
14,-0.2089,-0.39999,3.6939,-0.17996,-0.16576,3.6249,-0.14878,0.066118,3.5473,-0.17344,0.19766,3.4923,-0.29632,-0.0028207,3.6523,-0.38438,-0.24511,3.6852,-0.41729,-0.41366,3.5882,-0.43138,-0.43149,3.5687,-0.034539,-0.027859,3.5023,0.003764,-0.24901,3.5066,-0.099947,-0.40834,3.4328,-0.12783,-0.45328,3.4118,-0.26986,-0.38268,3.7018,-0.53569,-0.4832,3.5702,-0.55566,-0.86509,3.6132,-0.60236,-0.92399,3.5121,-0.14501,-0.41005,3.6285,0.043806,-0.58216,3.6231,0.02091,-0.98123,3.7033,-0.030167,-1.0394,3.602,-0.15684,0.0087193,3.5687,-0.46533,-0.47234,3.5455,-0.40861,-0.43696,3.5476,-0.16292,-0.50391,3.3594,-0.098897,-0.4785,3.3998
