,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
5,0.31772,0.30416,3.2248,0.33844,0.62234,3.1895,0.3574,0.93057,3.1411,0.31408,1.0648,3.1445,0.24855,0.81119,3.2633,0.18159,0.5577,3.1629,0.14862,0.31617,3.2318,0.14712,0.25942,3.2045,0.43244,0.76743,3.0108,0.45448,0.50934,2.9832,0.54015,0.28902,3.0875,0.53857,0.23962,3.0868,0.27508,0.30549,3.2503,0.23717,-0.042451,3.3169,0.37092,-0.40485,3.437,0.34909,-0.49666,3.3795,0.35248,0.29535,3.1186,0.36515,-0.081802,3.1197,0.44472,-0.42892,3.2277,0.41451,-0.50923,3.2337,0.35297,0.85497,3.1556,0.15324,0.20062,3.1713,0.17706,0.2712,3.1431,0.58474,0.19512,3.1142,0.50972,0.20943,3.0535
6,0.31702,0.30401,3.2225,0.33773,0.62247,3.1868,0.35669,0.93099,3.1381,0.31303,1.0644,3.1429,0.24827,0.81126,3.2624,0.18142,0.55749,3.1627,0.14792,0.31041,3.2152,0.14711,0.24899,3.1902,0.43209,0.76745,3.0086,0.45435,0.51053,2.9813,0.53756,0.28759,3.085,0.53624,0.23982,3.0814,0.27436,0.30527,3.2482,0.23726,-0.042359,3.316,0.37104,-0.40418,3.437,0.35399,-0.49544,3.3736,0.35183,0.29525,3.116,0.36559,-0.081612,3.12,0.44477,-0.42868,3.2276,0.41529,-0.51006,3.2319,0.35226,0.85533,3.1527,0.1397,0.20296,3.1843,0.16649,0.22854,3.1319,0.55378,0.18807,3.0791,0.49625,0.22394,3.045
7,0.31621,0.30397,3.2203,0.33683,0.62197,3.1843,0.35567,0.92996,3.1355,0.31252,1.0643,3.1407,0.24759,0.81233,3.2609,0.18105,0.55809,3.1624,0.14766,0.30418,3.2015,0.15353,0.24475,3.1762,0.4315,0.76715,3.0064,0.46174,0.51395,2.9765,0.53679,0.28667,3.0826,0.53532,0.24014,3.0755,0.27338,0.30524,3.2455,0.23758,-0.0418,3.3153,0.37099,-0.40413,3.4372,0.35531,-0.49444,3.3697,0.35119,0.29518,3.1145,0.36686,-0.0802,3.1194,0.44576,-0.42753,3.2278,0.41591,-0.5098,3.2301,0.35127,0.85443,3.1501,0.14309,0.20028,3.1653,0.18229,0.22766,3.126,0.56986,0.19063,3.0871,0.51106,0.19329,3.0434
8,0.31588,0.30374,3.2162,0.3365,0.62204,3.1812,0.35533,0.93024,3.1333,0.31206,1.0643,3.1373,0.24694,0.81231,3.258,0.18042,0.55766,3.1606,0.14677,0.30373,3.1941,0.15331,0.24393,3.17,0.43085,0.76688,3.0035,0.45923,0.51315,2.9737,0.53598,0.28151,3.0777,0.53493,0.23871,3.0728,0.27295,0.3048,3.2403,0.23654,-0.041263,3.3128,0.37103,-0.40399,3.4372,0.35347,-0.49631,3.3788,0.35095,0.29509,3.1114,0.36748,-0.08018,3.1193,0.44647,-0.42616,3.2282,0.41641,-0.50848,3.2303,0.35093,0.85467,3.1477,0.14818,0.178,3.1538,0.18015,0.23947,3.1187,0.55842,0.19101,3.0735,0.49193,0.23043,3.0381
9,0.31588,0.30334,3.2112,0.33604,0.62172,3.1772,0.35451,0.93001,3.1304,0.31158,1.0641,3.1311,0.24654,0.81309,3.2545,0.17999,0.55812,3.1581,0.14366,0.33277,3.1585,0.16081,0.25792,3.1612,0.43067,0.76636,3.0011,0.45888,0.51264,2.9725,0.53392,0.28048,3.073,0.53582,0.23741,3.0709,0.27302,0.30453,3.235,0.23703,-0.04014,3.3115,0.37057,-0.40382,3.437,0.35391,-0.49693,3.3824,0.35087,0.29456,3.1068,0.36832,-0.080017,3.119,0.44699,-0.4263,3.2282,0.41615,-0.50744,3.2323,0.3502,0.85442,3.1445,0.16263,0.1751,3.133,0.19302,0.24373,3.1134,0.55809,0.18642,3.073,0.49845,0.21764,3.0363
10,0.31671,0.3032,3.2066,0.33653,0.62143,3.1737,0.35469,0.92964,3.1279,0.31123,1.0637,3.1289,0.24736,0.81571,3.2492,0.18477,0.55975,3.1528,0.14345,0.33415,3.1575,0.16058,0.25886,3.1618,0.43033,0.76598,2.9988,0.45655,0.51166,2.971,0.53437,0.27963,3.0714,0.53439,0.23725,3.068,0.27386,0.30433,3.2302,0.23848,-0.039182,3.31,0.37038,-0.40348,3.4369,0.3528,-0.49679,3.3844,0.35166,0.29448,3.1025,0.36971,-0.0798,3.119,0.45055,-0.41911,3.2283,0.41787,-0.5012,3.2294,0.35045,0.85406,3.1418,0.16009,0.1747,3.1336,0.18909,0.24589,3.1108,0.57212,0.18719,3.0766,0.50422,0.1987,3.0346
11,0.31649,0.30291,3.2053,0.33621,0.621,3.1715,0.35421,0.92907,3.1248,0.31183,1.0639,3.1268,0.24703,0.81499,3.2477,0.18688,0.5587,3.1505,0.14411,0.33464,3.1559,0.15992,0.26197,3.1611,0.43023,0.76559,2.9967,0.45704,0.51157,2.97,0.53246,0.27893,3.0694,0.53418,0.23557,3.0694,0.27361,0.30411,3.2279,0.23972,-0.039026,3.3091,0.37013,-0.39698,3.4357,0.3532,-0.49079,3.3861,0.35148,0.29418,3.1018,0.37171,-0.07858,3.1181,0.45101,-0.41795,3.2283,0.41831,-0.5008,3.2278,0.35002,0.85352,3.1389,0.15141,0.18106,3.1322,0.19117,0.25053,3.1088,0.56,0.18384,3.0788,0.49361,0.22116,3.0347
12,0.31616,0.303,3.204,0.33631,0.62064,3.1696,0.35491,0.92804,3.122,0.31222,1.063,3.1243,0.24762,0.81509,3.2423,0.1873,0.55817,3.1471,0.14416,0.33772,3.1535,0.15824,0.26933,3.1662,0.4297,0.76498,2.9938,0.45547,0.51069,2.9684,0.53336,0.27887,3.0693,0.53242,0.23638,3.0667,0.27335,0.3045,3.226,0.24017,-0.039144,3.306,0.36985,-0.3956,3.4357,0.35278,-0.48947,3.3867,0.35113,0.29406,3.1011,0.37416,-0.076339,3.1167,0.45103,-0.41815,3.2285,0.41814,-0.50118,3.2274,0.35055,0.85269,3.1363,0.15276,0.18237,3.1302,0.19296,0.27884,3.1089,0.56192,0.1838,3.0666,0.4935,0.22089,3.0313
13,0.31692,0.30337,3.2008,0.33695,0.62045,3.1663,0.35533,0.92737,3.1189,0.31291,1.0618,3.12,0.24964,0.81887,3.2367,0.19004,0.56409,3.1429,0.14785,0.33196,3.1812,0.14649,0.27041,3.1775,0.43028,0.76422,2.9903,0.45546,0.50936,2.9668,0.52647,0.26694,3.0515,0.53348,0.2314,3.0682,0.27432,0.30507,3.2219,0.24131,-0.038866,3.3013,0.36969,-0.3951,3.4353,0.35634,-0.48758,3.3748,0.35166,0.29421,3.0989,0.37631,-0.075133,3.1159,0.45153,-0.41841,3.2289,0.41815,-0.50161,3.2271,0.35103,0.85213,3.1331,0.10633,0.19761,3.1918,0.16516,0.23634,3.1092,0.57277,0.186,3.0801,0.4985,0.21057,3.0329
14,0.31697,0.30305,3.1996,0.33739,0.61959,3.1639,0.35627,0.9258,3.1151,0.31496,1.0609,3.1157,0.24938,0.81518,3.2331,0.20484,0.56622,3.1235,0.14799,0.33062,3.1858,0.13694,0.26399,3.1969,0.4305,0.76338,2.9884,0.45456,0.50878,2.9637,0.53871,0.29028,3.0648,0.53586,0.23475,3.0678,0.27423,0.30489,3.221,0.24207,-0.039546,3.2992,0.37199,-0.39035,3.4334,0.35471,-0.48388,3.3812,0.35186,0.29371,3.0974,0.37738,-0.07503,3.116,0.45171,-0.41864,3.2292,0.41827,-0.50178,3.2275,0.35184,0.85074,3.1297,0.12091,0.20563,3.208,0.15984,0.25361,3.1302,0.56915,0.18507,3.0786,0.49813,0.21453,3.0348
