,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
60,-0.45721,-0.44404,3.1763,-0.39365,-0.15631,3.133,-0.3313,0.12395,3.0792,-0.3583,0.25101,3.0758,-0.48729,0.020269,3.1822,-0.54953,-0.19028,3.2186,-0.69355,-0.34524,3.0892,-0.711,-0.4052,3.0423,-0.213,0.054784,3.0001,-0.23557,-0.023686,2.7881,-0.33709,0.17756,2.8704,-0.40157,0.22099,2.9123,-0.49305,-0.43517,3.1752,-0.82681,-0.48014,3.0166,-0.79488,-0.86973,2.9995,-0.76227,-0.9228,2.8991,-0.41034,-0.44278,3.1038,-0.55059,-0.54635,2.7513,-0.59598,-0.86874,2.91,-0.68596,-0.91095,2.8688,-0.34702,0.054355,3.0948,-0.7823,-0.4329,2.9985,-0.65952,-0.44961,3.004,-0.45561,0.2509,2.9053,-0.38317,0.17607,2.9604
61,-0.45712,-0.44394,3.1762,-0.39529,-0.15652,3.1357,-0.33736,0.12345,3.0887,-0.35598,0.24923,3.0807,-0.4872,0.021188,3.1821,-0.54954,-0.19016,3.2187,-0.69192,-0.34462,3.0885,-0.70216,-0.40243,3.0416,-0.212,0.056029,2.9994,-0.23336,-0.022287,2.7872,-0.33641,0.17826,2.874,-0.40171,0.22587,2.9133,-0.49299,-0.43504,3.1751,-0.82668,-0.48,3.0163,-0.79504,-0.86962,2.9998,-0.75848,-0.91889,2.8974,-0.41022,-0.4427,3.1037,-0.55043,-0.54644,2.7511,-0.59751,-0.87737,2.9151,-0.68287,-0.91174,2.8694,-0.35178,0.054034,3.1024,-0.78727,-0.42218,3.0045,-0.65664,-0.45033,3.0074,-0.44469,0.25482,2.9045,-0.37917,0.17704,2.9573
62,-0.45708,-0.44362,3.1762,-0.39582,-0.15626,3.1366,-0.3378,0.12368,3.0894,-0.35575,0.24935,3.0811,-0.48685,0.023707,3.182,-0.54949,-0.18979,3.2193,-0.69084,-0.34476,3.0876,-0.70246,-0.40182,3.0398,-0.21159,0.057017,2.9992,-0.23397,-0.021343,2.7871,-0.3327,0.17683,2.8734,-0.39686,0.22858,2.9146,-0.49294,-0.43446,3.1754,-0.8265,-0.47996,3.0164,-0.79448,-0.86955,3.0002,-0.75841,-0.91845,2.8973,-0.41018,-0.44243,3.1034,-0.55055,-0.54709,2.7512,-0.59393,-0.87594,2.9147,-0.68332,-0.91141,2.8696,-0.35231,0.05431,3.1034,-0.77471,-0.42986,2.9945,-0.65236,-0.44904,3.0056,-0.4476,0.2594,2.9061,-0.37785,0.18129,2.9584
63,-0.45722,-0.44309,3.1756,-0.3963,-0.15592,3.137,-0.33824,0.12417,3.0901,-0.35365,0.25049,3.0826,-0.48685,0.024559,3.1822,-0.54951,-0.18964,3.2197,-0.6894,-0.34743,3.0824,-0.70988,-0.40923,3.0346,-0.21107,0.057781,2.9989,-0.23124,-0.022002,2.7872,-0.32823,0.17533,2.8729,-0.3935,0.22965,2.9171,-0.49302,-0.43372,3.1746,-0.82671,-0.47982,3.0163,-0.79484,-0.86942,3.0002,-0.75722,-0.91802,2.8977,-0.41041,-0.44204,3.103,-0.55087,-0.54812,2.7514,-0.59336,-0.8734,2.9135,-0.68267,-0.91119,2.87,-0.3528,0.05479,3.104,-0.76758,-0.45158,2.9842,-0.65262,-0.45722,3.0098,-0.43946,0.26566,2.9093,-0.37872,0.18374,2.9616
64,-0.45745,-0.44251,3.1766,-0.39721,-0.15531,3.139,-0.33885,0.12483,3.0913,-0.35177,0.25315,3.0874,-0.48667,0.024774,3.182,-0.54951,-0.18969,3.2198,-0.6895,-0.34954,3.0836,-0.71519,-0.41464,3.0377,-0.21062,0.058366,2.9994,-0.23034,-0.021998,2.7878,-0.319,0.17403,2.875,-0.38906,0.2305,2.9224,-0.49326,-0.43307,3.1751,-0.82694,-0.47929,3.0169,-0.79627,-0.86898,3.0002,-0.75261,-0.91593,2.899,-0.41069,-0.4416,3.1045,-0.55067,-0.54816,2.7529,-0.59352,-0.87066,2.9121,-0.68346,-0.91046,2.8708,-0.35353,0.055477,3.1055,-0.77523,-0.45423,2.9891,-0.65377,-0.45803,3.0152,-0.44135,0.26695,2.912,-0.37612,0.18469,2.9695
65,-0.45777,-0.44302,3.1768,-0.39778,-0.15559,3.1395,-0.33922,0.12505,3.0916,-0.35071,0.2537,3.0882,-0.48135,0.027915,3.1752,-0.54936,-0.18977,3.22,-0.68515,-0.329,3.1097,-0.69102,-0.38311,3.0555,-0.21135,0.030505,3.0024,-0.23042,-0.01874,2.7809,-0.31649,0.17388,2.8752,-0.38661,0.23254,2.918,-0.4938,-0.43312,3.1754,-0.82738,-0.47925,3.0168,-0.7969,-0.86895,2.9999,-0.7531,-0.91619,2.899,-0.41085,-0.44306,3.1046,-0.55049,-0.5478,2.7522,-0.59759,-0.87169,2.9108,-0.68425,-0.9102,2.8714,-0.35394,0.055592,3.1059,-0.77807,-0.41159,3.0213,-0.65611,-0.42086,3.0113,-0.43,0.27335,2.9235,-0.37345,0.1867,2.9655
66,-0.45767,-0.44285,3.1767,-0.39787,-0.15544,3.1396,-0.33945,0.12543,3.0919,-0.3498,0.25411,3.0885,-0.48109,0.027809,3.1746,-0.5493,-0.18964,3.2203,-0.68421,-0.3369,3.0959,-0.69669,-0.39173,3.0476,-0.21042,0.040676,3.0026,-0.22967,-0.018715,2.7838,-0.31271,0.17289,2.8743,-0.3802,0.23598,2.9182,-0.49373,-0.43288,3.1756,-0.82724,-0.47902,3.0168,-0.79695,-0.86873,3.0002,-0.7542,-0.92146,2.9039,-0.41055,-0.4427,3.1035,-0.55112,-0.54804,2.7517,-0.59522,-0.86865,2.9087,-0.68389,-0.91016,2.8716,-0.35414,0.055915,3.1062,-0.77854,-0.41904,3.0095,-0.65377,-0.4324,3.0087,-0.43613,0.27231,2.9065,-0.37001,0.18924,2.967
67,-0.45657,-0.44149,3.1761,-0.39775,-0.1548,3.1398,-0.33967,0.12611,3.0924,-0.3486,0.25458,3.0883,-0.48085,0.028856,3.1742,-0.54901,-0.18956,3.2204,-0.68408,-0.33736,3.0946,-0.69237,-0.39043,3.042,-0.2072,0.053457,3.0007,-0.23028,-0.0177,2.786,-0.31007,0.17253,2.8721,-0.37946,0.23986,2.9127,-0.49278,-0.43154,3.1768,-0.8256,-0.47953,3.0168,-0.79555,-0.86925,3.0,-0.74376,-0.91268,2.8931,-0.40858,-0.44031,3.0998,-0.55215,-0.54951,2.7507,-0.59434,-0.86867,2.9075,-0.68346,-0.9101,2.8711,-0.35428,0.056584,3.1065,-0.77813,-0.41968,3.0058,-0.65238,-0.43063,3.0001,-0.43278,0.27806,2.9092,-0.36875,0.19148,2.9644
68,-0.45629,-0.44114,3.1759,-0.39915,-0.15377,3.141,-0.34578,0.12903,3.097,-0.34715,0.2559,3.0899,-0.48078,0.028394,3.1744,-0.549,-0.18959,3.2204,-0.68412,-0.33761,3.0942,-0.69835,-0.3946,3.045,-0.20627,0.056337,3.0014,-0.23075,-0.016706,2.7876,-0.30863,0.17279,2.8717,-0.37733,0.23888,2.92,-0.49264,-0.43133,3.1768,-0.82544,-0.47959,3.0168,-0.79558,-0.86933,2.9995,-0.74353,-0.91329,2.8909,-0.40833,-0.44001,3.0995,-0.55216,-0.5496,2.7507,-0.59241,-0.86989,2.9084,-0.68345,-0.91008,2.871,-0.35897,0.058971,3.1101,-0.78169,-0.42301,3.0078,-0.6506,-0.43767,3.0079,-0.43788,0.27381,2.9096,-0.30491,0.25485,2.9536
69,-0.45614,-0.44115,3.1759,-0.39911,-0.15367,3.1411,-0.34547,0.12931,3.0969,-0.34578,0.25637,3.0903,-0.48527,0.018808,3.1809,-0.54866,-0.18954,3.2202,-0.68377,-0.33846,3.0932,-0.69851,-0.39581,3.0462,-0.20549,0.0596,3.0028,-0.23056,-0.014779,2.7895,-0.30165,0.17023,2.8669,-0.37501,0.24168,2.9167,-0.4924,-0.43147,3.1767,-0.82534,-0.47927,3.0169,-0.79562,-0.86902,3.0011,-0.74347,-0.90883,2.8991,-0.40825,-0.43996,3.0996,-0.55335,-0.55265,2.7526,-0.59286,-0.86972,2.9086,-0.68356,-0.90992,2.8709,-0.35879,0.059181,3.1102,-0.77553,-0.42755,3.0037,-0.65224,-0.43416,3.0071,-0.43083,0.28349,2.909,-0.36366,0.19299,2.9642
