,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
40,-0.46226,-0.12031,2.4136,-0.61287,-0.068973,2.452,-0.75737,-0.018891,2.4803,-0.87804,0.037022,2.4915,-0.86197,-0.13605,2.4584,-0.74534,-0.33549,2.4416,-0.88207,-0.24355,2.457,-0.91075,-0.23851,2.4486,-0.65207,0.074256,2.4887,-0.50934,-0.10192,2.5225,-0.68836,-0.1339,2.402,-0.73862,-0.14519,2.4032,-0.4922,-0.16693,2.3584,-0.75103,0.037847,2.4423,-0.59112,-0.20689,2.511,-0.61092,-0.28658,2.4687,-0.4201,-0.070631,2.4048,-0.14573,-0.278,2.3253,-0.19122,-0.57445,2.3158,-0.24787,-0.5802,2.3479,-0.72215,-0.031279,2.4752,-0.95097,-0.2431,2.5328,-0.88159,-0.17586,2.4164,-0.7874,-0.11527,2.391,-0.74754,-0.20176,2.4008
41,-0.46291,-0.12054,2.4132,-0.61387,-0.069231,2.4516,-0.7588,-0.019137,2.4799,-0.87942,0.036204,2.4919,-0.86259,-0.13598,2.4586,-0.74038,-0.33125,2.4247,-0.8694,-0.24798,2.479,-0.90909,-0.24032,2.4681,-0.65211,0.074204,2.4886,-0.5094,-0.10213,2.5219,-0.68814,-0.13407,2.4019,-0.73878,-0.14608,2.3982,-0.49284,-0.16716,2.3581,-0.75201,0.037334,2.4417,-0.5921,-0.2074,2.5104,-0.61196,-0.28706,2.4682,-0.42075,-0.070836,2.4043,-0.14716,-0.27824,2.3249,-0.19264,-0.5747,2.3154,-0.24923,-0.58046,2.3475,-0.72348,-0.031534,2.4748,-0.94355,-0.23982,2.5468,-0.91311,-0.23938,2.5417,-0.78975,-0.12081,2.3907,-0.76005,-0.19097,2.4015
42,-0.46343,-0.12071,2.413,-0.61473,-0.069381,2.4513,-0.76011,-0.019233,2.4797,-0.88049,0.035749,2.4922,-0.86326,-0.13592,2.4589,-0.74086,-0.331,2.4242,-0.75338,-0.1375,2.3872,-0.78868,-0.11958,2.3941,-0.65213,0.074258,2.4886,-0.50893,-0.10174,2.5217,-0.68829,-0.13195,2.4017,-0.73051,-0.1392,2.3906,-0.49354,-0.16738,2.3578,-0.75287,0.036938,2.4414,-0.59295,-0.20779,2.51,-0.61288,-0.28743,2.4679,-0.4211,-0.070936,2.4041,-0.14846,-0.27834,2.3247,-0.19394,-0.57479,2.3152,-0.25048,-0.58057,2.3474,-0.72467,-0.031648,2.4745,-0.85059,-0.096234,2.3852,-0.78166,-0.149,2.4066,-0.77762,-0.12229,2.3771,-0.72081,-0.17443,2.3771
43,-0.46378,-0.12102,2.4124,-0.61553,-0.069667,2.4508,-0.76156,-0.019479,2.4792,-0.88108,0.03457,2.4925,-0.86365,-0.13589,2.4589,-0.74169,-0.33141,2.426,-0.75124,-0.13688,2.3891,-0.74941,-0.11822,2.3951,-0.6521,0.074341,2.4885,-0.50754,-0.10071,2.5211,-0.68794,-0.12868,2.401,-0.73133,-0.13839,2.3922,-0.49397,-0.16777,2.3573,-0.75363,0.036245,2.4406,-0.59371,-0.20848,2.5093,-0.61375,-0.28807,2.4671,-0.42134,-0.071152,2.4035,-0.14991,-0.27858,2.3242,-0.19538,-0.57504,2.3147,-0.25187,-0.58082,2.3469,-0.72594,-0.031908,2.474,-0.7797,-0.099525,2.3855,-0.79365,-0.11949,2.3786,-0.76608,-0.12483,2.3646,-0.71465,-0.1741,2.3683
44,-0.464,-0.12092,2.4122,-0.61599,-0.069514,2.4506,-0.76228,-0.019248,2.4791,-0.88154,0.034252,2.4928,-0.86223,-0.13631,2.4585,-0.74001,-0.33163,2.4251,-0.74987,-0.1369,2.3894,-0.75176,-0.11776,2.3953,-0.65219,0.074466,2.4884,-0.50693,-0.10009,2.5208,-0.68813,-0.1267,2.4006,-0.73197,-0.13835,2.392,-0.49404,-0.16779,2.3573,-0.7539,0.036162,2.4403,-0.59397,-0.20857,2.509,-0.61409,-0.28813,2.4668,-0.4219,-0.070718,2.4028,-0.15063,-0.27835,2.3241,-0.1961,-0.57481,2.3145,-0.25256,-0.5806,2.3468,-0.7266,-0.031697,2.4738,-0.78565,-0.098647,2.364,-0.78467,-0.11749,2.3554,-0.77743,-0.12276,2.3784,-0.72291,-0.17461,2.3696
45,-0.4644,-0.12094,2.412,-0.61628,-0.06951,2.4505,-0.76244,-0.019225,2.479,-0.88178,0.033405,2.4929,-0.8632,-0.13612,2.4585,-0.73904,-0.33117,2.4411,-0.72465,-0.16895,2.382,-0.72056,-0.1426,2.3948,-0.65216,0.07447,2.4884,-0.50662,-0.10007,2.52,-0.6881,-0.12625,2.3999,-0.73009,-0.14032,2.3958,-0.49444,-0.16777,2.3572,-0.75419,0.036269,2.4403,-0.59426,-0.20846,2.5089,-0.61435,-0.28803,2.4668,-0.42224,-0.070788,2.4026,-0.15079,-0.27833,2.324,-0.19625,-0.57478,2.3144,-0.2527,-0.58058,2.3467,-0.72679,-0.031678,2.4738,-0.72444,-0.10088,2.3964,-0.75992,-0.15197,2.3793,-0.77484,-0.1403,2.3856,-0.71657,-0.17544,2.359
46,-0.46446,-0.12125,2.4121,-0.61621,-0.069874,2.4505,-0.76215,-0.019692,2.479,-0.88194,0.033527,2.4926,-0.86415,-0.13735,2.4596,-0.74078,-0.33284,2.4405,-0.72448,-0.17056,2.3821,-0.7202,-0.1405,2.3889,-0.65232,0.07461,2.4882,-0.5066,-0.10005,2.5188,-0.68863,-0.12543,2.3988,-0.72951,-0.13571,2.3875,-0.49448,-0.16818,2.3574,-0.75417,0.035985,2.4404,-0.59425,-0.20874,2.5091,-0.61429,-0.28832,2.4669,-0.42232,-0.071048,2.4026,-0.1505,-0.2788,2.324,-0.19597,-0.57525,2.3144,-0.25241,-0.58105,2.3467,-0.72657,-0.032113,2.4738,-0.71491,-0.10053,2.3816,-0.75419,-0.12532,2.3726,-0.77668,-0.11455,2.3737,-0.71808,-0.17407,2.3645
47,-0.46442,-0.1204,2.4122,-0.61585,-0.068909,2.4506,-0.76131,-0.018462,2.4789,-0.88251,0.033192,2.4924,-0.86456,-0.14003,2.4602,-0.73593,-0.33096,2.4232,-0.86261,-0.23352,2.4611,-0.89855,-0.21563,2.4511,-0.65236,0.074631,2.4882,-0.5082,-0.10074,2.5208,-0.68796,-0.1288,2.4018,-0.738,-0.14173,2.3986,-0.49419,-0.16739,2.3576,-0.75357,0.037296,2.4405,-0.59365,-0.20744,2.5091,-0.61366,-0.28705,2.467,-0.42251,-0.070098,2.4027,-0.14966,-0.27757,2.3239,-0.19513,-0.57403,2.3144,-0.25157,-0.57986,2.3467,-0.72587,-0.030962,2.4738,-0.9433,-0.24289,2.5306,-0.90399,-0.27652,2.4122,-0.78748,-0.11892,2.3987,-0.72237,-0.19953,2.3823
48,-0.46543,-0.12082,2.412,-0.61682,-0.069354,2.4504,-0.76221,-0.01893,2.4788,-0.88772,0.034042,2.492,-0.86499,-0.13932,2.46,-0.73794,-0.33147,2.4249,-0.87496,-0.2567,2.4723,-0.91252,-0.25416,2.4649,-0.65246,0.074596,2.4882,-0.50864,-0.10071,2.522,-0.6894,-0.12745,2.4029,-0.73881,-0.13948,2.3998,-0.49523,-0.16774,2.3575,-0.7546,0.03693,2.4404,-0.59467,-0.2078,2.509,-0.61465,-0.28741,2.4669,-0.42344,-0.070586,2.4025,-0.15056,-0.27804,2.3238,-0.19603,-0.57449,2.3142,-0.25244,-0.58032,2.3465,-0.7268,-0.031424,2.4736,-0.94765,-0.24272,2.5423,-0.91188,-0.22904,2.413,-0.78249,-0.12139,2.369,-0.72993,-0.19095,2.3806
49,-0.46499,-0.12021,2.4123,-0.61626,-0.068772,2.4505,-0.76151,-0.018364,2.4789,-0.88775,0.035611,2.4922,-0.86526,-0.13899,2.46,-0.73884,-0.33148,2.4243,-0.75484,-0.13725,2.395,-0.7941,-0.11874,2.4053,-0.65281,0.074677,2.4881,-0.51058,-0.10178,2.5223,-0.68939,-0.13095,2.4039,-0.72877,-0.14025,2.3937,-0.49437,-0.16698,2.3581,-0.75398,0.03759,2.4406,-0.59406,-0.20714,2.5093,-0.61402,-0.28677,2.4671,-0.42326,-0.070104,2.4026,-0.14986,-0.27747,2.3239,-0.19533,-0.57393,2.3144,-0.25174,-0.57977,2.3467,-0.72613,-0.030855,2.4737,-0.87404,-0.083361,2.3877,-0.79602,-0.12601,2.3662,-0.78223,-0.11563,2.3828,-0.71407,-0.17927,2.3611
