,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
5,-0.11283,-0.22998,3.0814,-0.0963,0.070963,3.0141,-0.079107,0.36604,2.9347,-0.099906,0.4867,2.9008,-0.24407,0.27597,2.9843,-0.31526,-0.011134,3.0492,-0.32715,-0.24591,3.0507,-0.34383,-0.31144,3.093,0.065353,0.25421,2.9135,0.11305,-0.0038431,2.9517,0.10024,-0.23834,2.9591,0.082894,-0.26205,2.974,-0.18218,-0.22428,3.0608,-0.1931,-0.49882,3.1844,-0.19763,-0.78682,3.3087,-0.22033,-0.84787,3.1933,-0.040912,-0.23063,3.0341,0.0062686,-0.53208,3.1687,0.023913,-0.80942,3.2724,0.027874,-0.89504,3.2312,-0.08351,0.29313,2.9567,-0.3491,-0.36266,3.0848,-0.31784,-0.30635,3.097,0.075002,-0.30511,2.9883,0.055522,-0.24696,2.9481
6,-0.11282,-0.22997,3.0814,-0.09603,0.071096,3.0146,-0.078358,0.3664,2.9364,-0.098412,0.48716,2.9024,-0.24409,0.27597,2.9844,-0.31553,-0.011639,3.0489,-0.32933,-0.24621,3.0521,-0.34333,-0.3101,3.0929,0.065578,0.25448,2.9146,0.11325,-0.0034852,2.952,0.10111,-0.23797,2.9602,0.084873,-0.26155,2.9792,-0.18218,-0.22426,3.0608,-0.19343,-0.51327,3.1933,-0.1968,-0.78704,3.3091,-0.22792,-0.86694,3.287,-0.040866,-0.23063,3.0342,0.0093389,-0.53524,3.1675,0.024794,-0.81165,3.2728,0.026629,-0.89668,3.2264,-0.082879,0.29343,2.958,-0.34723,-0.36102,3.0861,-0.3147,-0.30681,3.097,0.075,-0.30349,2.9886,0.05589,-0.2434,2.9501
7,-0.11178,-0.22982,3.0825,-0.095078,0.071303,3.016,-0.077705,0.36659,2.9381,-0.095757,0.48884,2.9057,-0.2442,0.27636,2.9858,-0.31556,-0.011905,3.0487,-0.32915,-0.24649,3.0522,-0.34417,-0.31157,3.0887,0.066105,0.25519,2.9167,0.11394,-0.0035951,2.9537,0.1019,-0.23806,2.9624,0.085999,-0.26212,2.982,-0.18113,-0.22406,3.0616,-0.19377,-0.52601,3.2036,-0.19853,-0.79067,3.3132,-0.22066,-0.85165,3.1976,-0.03987,-0.23054,3.0356,0.01136,-0.535,3.1654,0.025851,-0.81112,3.2748,0.0015435,-0.87182,3.1592,-0.082127,0.29363,2.9596,-0.34443,-0.37009,3.0915,-0.30579,-0.33559,3.0835,0.075229,-0.30581,2.9951,0.058076,-0.24188,2.9576
8,-0.11175,-0.22972,3.0817,-0.095,0.07138,3.0158,-0.077657,0.36663,2.938,-0.095645,0.48886,2.9056,-0.24426,0.27633,2.9854,-0.31608,-0.012638,3.0437,-0.32506,-0.24783,3.0401,-0.33438,-0.31079,3.0845,0.066281,0.25518,2.9168,0.11399,-0.0035913,2.9539,0.10218,-0.23809,2.9625,0.084779,-0.2626,2.98,-0.1812,-0.22387,3.0603,-0.19346,-0.52595,3.2036,-0.1981,-0.78968,3.3117,-0.22003,-0.85066,3.1961,-0.039791,-0.23051,3.0352,0.012094,-0.53677,3.1652,0.026427,-0.81398,3.2747,0.022772,-0.89819,3.224,-0.082072,0.29368,2.9596,-0.33755,-0.36733,3.08,-0.31013,-0.30189,3.0803,0.074974,-0.30663,2.9873,0.056731,-0.24506,2.95
9,-0.11177,-0.22973,3.0817,-0.094884,0.071451,3.0159,-0.077141,0.3669,2.9384,-0.094948,0.48929,2.9062,-0.24357,0.2765,2.9848,-0.31574,-0.011626,3.0419,-0.32448,-0.24685,3.0381,-0.33985,-0.31192,3.0792,0.066558,0.25542,2.9172,0.11418,-0.0038167,2.9549,0.1022,-0.23836,2.963,0.085919,-0.26177,2.9821,-0.18128,-0.22382,3.0602,-0.19352,-0.52619,3.2038,-0.19832,-0.78979,3.3121,-0.21998,-0.85077,3.1963,-0.039816,-0.23058,3.0354,0.012571,-0.53732,3.1649,0.026134,-0.81291,3.2746,0.020469,-0.8988,3.2385,-0.08167,0.29389,2.9599,-0.34412,-0.36918,3.0888,-0.30344,-0.3052,3.0734,0.078524,-0.30607,2.9974,0.056576,-0.24488,2.9519
10,-0.11206,-0.22981,3.0812,-0.094878,0.071457,3.0157,-0.077049,0.36692,2.9384,-0.094305,0.48937,2.9061,-0.24357,0.27642,2.9845,-0.31623,-0.0096794,3.0381,-0.31971,-0.2452,3.029,-0.32934,-0.30529,3.0708,0.066854,0.25537,2.9173,0.11424,-0.0038144,2.955,0.10204,-0.23842,2.9624,0.083371,-0.26194,2.9764,-0.18167,-0.22384,3.0594,-0.19342,-0.52614,3.2038,-0.19831,-0.78977,3.3121,-0.21983,-0.85075,3.1962,-0.040015,-0.23069,3.0351,0.013203,-0.53767,3.1646,0.026039,-0.81535,3.2746,0.022554,-0.90063,3.2304,-0.081601,0.29391,2.9598,-0.34089,-0.36581,3.0707,-0.28724,-0.323,3.0537,0.074936,-0.30488,2.9861,0.05636,-0.24516,2.9489
11,-0.11205,-0.22975,3.0816,-0.09464,0.071697,3.0173,-0.076516,0.36737,2.9417,-0.092449,0.49021,2.9097,-0.24348,0.27653,2.9853,-0.31622,-0.0092499,3.0387,-0.31916,-0.2448,3.0286,-0.32683,-0.30654,3.0684,0.06747,0.25611,2.9199,0.11462,-0.0041201,2.9578,0.10211,-0.23892,2.9624,0.082395,-0.26474,2.9772,-0.18177,-0.22365,3.06,-0.19583,-0.48644,3.1792,-0.19838,-0.78973,3.3126,-0.23187,-0.86857,3.2915,-0.039932,-0.23072,3.0354,0.011861,-0.53645,3.1664,0.025647,-0.80915,3.2759,0.0025605,-0.8698,3.1599,-0.081133,0.29431,2.9627,-0.33368,-0.35849,3.0701,-0.28749,-0.30201,3.0525,0.075095,-0.30548,2.992,0.05724,-0.25191,2.9506
12,-0.11213,-0.22962,3.0817,-0.094745,0.071909,3.0178,-0.076713,0.3676,2.9428,-0.091382,0.49095,2.9113,-0.24356,0.27675,2.9864,-0.31568,-0.0070748,3.0378,-0.31783,-0.24254,3.019,-0.32304,-0.28408,3.0314,0.067507,0.25645,2.9208,0.11525,-0.0040716,2.9585,0.10174,-0.2389,2.9621,0.078952,-0.26677,2.9714,-0.18187,-0.2236,3.0601,-0.19549,-0.48681,3.1796,-0.19834,-0.78968,3.3126,-0.21931,-0.85057,3.1966,-0.039977,-0.23049,3.0356,0.012653,-0.53688,3.1666,0.025417,-0.80922,3.2759,0.036397,-0.89425,3.2343,-0.081297,0.29455,2.9637,-0.32441,-0.35383,3.0419,-0.29058,-0.28678,3.0396,0.064641,-0.31054,2.9818,0.055451,-0.24727,2.9423
13,-0.11213,-0.22962,3.0817,-0.09464,0.072003,3.018,-0.076447,0.36788,2.9433,-0.090735,0.49149,2.9121,-0.24372,0.27676,2.9868,-0.31451,-0.0035536,3.0344,-0.30777,-0.23238,2.9676,-0.31504,-0.28907,3.011,0.06757,0.25645,2.9211,0.11557,-0.0038711,2.9587,0.097925,-0.23879,2.9554,0.072618,-0.26315,2.9532,-0.18187,-0.22359,3.0601,-0.19533,-0.48745,3.1802,-0.19838,-0.78957,3.3127,-0.21938,-0.85043,3.1966,-0.039939,-0.23051,3.0356,0.009284,-0.5271,3.1684,0.026021,-0.81205,3.276,0.027132,-0.8969,3.2283,-0.081068,0.29478,2.9641,-0.31211,-0.34109,2.9966,-0.28202,-0.28288,2.9977,0.051753,-0.3093,2.9659,0.055889,-0.23852,2.9137
14,-0.1121,-0.22941,3.0818,-0.094579,0.072798,3.0191,-0.076522,0.36945,2.9464,-0.089464,0.49375,2.9159,-0.24397,0.27736,2.9896,-0.31529,0.0043928,3.0322,-0.30289,-0.22219,2.9576,-0.30232,-0.24777,2.9624,0.068086,0.25788,2.9232,0.11665,-0.0026198,2.9587,0.091083,-0.2369,2.942,0.056345,-0.25713,2.9336,-0.18195,-0.22341,3.0602,-0.19534,-0.48713,3.1802,-0.19756,-0.78805,3.3132,-0.21872,-0.84881,3.1971,-0.039777,-0.23024,3.0356,0.012573,-0.53237,3.1691,0.025262,-0.81415,3.2786,0.034193,-0.8984,3.2302,-0.081086,0.29615,2.9666,-0.29523,-0.31916,2.9483,-0.26539,-0.25545,2.9672,0.039745,-0.29892,2.9474,0.044611,-0.23866,2.9051
