,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
10,-0.48837,0.042067,3.7367,-0.48037,0.31752,3.566,-0.46785,0.59094,3.3777,-0.4685,0.6935,3.3236,-0.62769,0.48749,3.4216,-0.6901,0.27313,3.5627,-0.70553,0.02572,3.6363,-0.69486,-0.047332,3.6523,-0.31979,0.49856,3.4673,-0.27938,0.29264,3.6271,-0.24549,0.041953,3.7171,-0.23985,-0.025933,3.7311,-0.55168,0.038653,3.6991,-0.59999,-0.20325,3.8138,-0.59851,-0.47438,4.0549,-0.5803,-0.55648,3.9653,-0.41603,0.044685,3.7085,-0.36201,-0.19247,3.8441,-0.38566,-0.47169,4.076,-0.36912,-0.55381,3.9862,-0.47144,0.52228,3.4283,-0.69617,-0.11045,3.6733,-0.65628,-0.045299,3.6437,-0.20903,-0.1023,3.7315,-0.20858,-0.021362,3.7083
11,-0.48789,0.042228,3.7369,-0.47992,0.31846,3.5643,-0.4686,0.59212,3.3746,-0.46694,0.69304,3.3226,-0.62532,0.48828,3.4199,-0.68659,0.27523,3.5632,-0.69618,0.022965,3.6337,-0.68757,-0.051147,3.6456,-0.31874,0.49733,3.4653,-0.27521,0.29289,3.6259,-0.24481,0.04234,3.7173,-0.23977,-0.021368,3.7274,-0.55106,0.039252,3.6995,-0.59892,-0.20344,3.8133,-0.59851,-0.4744,4.0546,-0.58065,-0.55663,3.9651,-0.41562,0.044573,3.7085,-0.36198,-0.19273,3.8448,-0.38582,-0.47139,4.0754,-0.33893,-0.56602,4.0961,-0.47184,0.52387,3.4249,-0.68738,-0.11845,3.662,-0.65165,-0.044262,3.6399,-0.20645,-0.079851,3.7157,-0.21302,-0.0073174,3.7095
12,-0.48776,0.042201,3.7373,-0.47945,0.31572,3.5664,-0.46839,0.57863,3.3851,-0.46502,0.69089,3.3256,-0.62382,0.48807,3.4185,-0.68384,0.27561,3.5631,-0.69253,0.020129,3.6307,-0.67938,-0.050377,3.641,-0.31675,0.49684,3.4637,-0.27306,0.29333,3.6254,-0.24227,0.042722,3.7166,-0.23571,-0.022184,3.7225,-0.55102,0.039243,3.6998,-0.59724,-0.20474,3.8148,-0.59851,-0.4744,4.0547,-0.58072,-0.55655,3.965,-0.41544,0.044516,3.7089,-0.36094,-0.19581,3.8499,-0.38134,-0.4776,4.0803,-0.36526,-0.55972,3.9904,-0.47145,0.51454,3.432,-0.67481,-0.11551,3.6477,-0.64594,-0.044656,3.6364,-0.20479,-0.091718,3.7162,-0.20285,-0.019809,3.7055
13,-0.48773,0.0418,3.7376,-0.47955,0.31587,3.566,-0.46965,0.58304,3.3807,-0.46272,0.69156,3.3235,-0.62469,0.489,3.4198,-0.68307,0.27562,3.5639,-0.6892,0.021607,3.6277,-0.67494,-0.047254,3.6372,-0.31684,0.49634,3.4635,-0.2715,0.29352,3.6257,-0.24154,0.041688,3.7143,-0.24,-0.018959,3.7168,-0.55113,0.038903,3.7003,-0.59611,-0.20511,3.8176,-0.60114,-0.4715,4.0538,-0.58397,-0.55379,3.9641,-0.41532,0.044034,3.7092,-0.36103,-0.19564,3.8499,-0.38271,-0.47781,4.0801,-0.36726,-0.56006,3.9902,-0.47225,0.51695,3.4293,-0.6699,-0.11154,3.6642,-0.6402,-0.033276,3.6365,-0.24312,-0.10574,3.7332,-0.19909,-0.053834,3.6737
14,-0.48778,0.041766,3.7383,-0.48246,0.3138,3.5686,-0.47989,0.57668,3.3887,-0.46379,0.68683,3.3292,-0.62407,0.48896,3.4181,-0.68212,0.2759,3.5628,-0.68737,0.021432,3.6267,-0.67262,-0.044829,3.6329,-0.31734,0.49648,3.4628,-0.26987,0.29482,3.6258,-0.24141,0.04091,3.7095,-0.24246,-0.023075,3.7033,-0.5512,0.039124,3.7007,-0.59593,-0.20479,3.8181,-0.60464,-0.47459,4.0555,-0.58704,-0.55666,3.9656,-0.41539,0.043631,3.7101,-0.36345,-0.19461,3.8508,-0.38895,-0.48187,4.089,-0.37307,-0.56389,3.9989,-0.48032,0.51195,3.4356,-0.67115,-0.11325,3.655,-0.64055,-0.02885,3.6252,-0.24016,-0.10126,3.7188,-0.20561,-0.038719,3.6705
15,-0.48789,0.041685,3.7383,-0.48265,0.31314,3.569,-0.47938,0.5759,3.3893,-0.46358,0.6858,3.3295,-0.62397,0.48866,3.417,-0.68155,0.27576,3.5621,-0.68554,0.029448,3.6215,-0.67256,-0.035591,3.6282,-0.31795,0.49647,3.4618,-0.2678,0.29686,3.6263,-0.24162,0.035104,3.6869,-0.24159,-0.022397,3.6662,-0.55146,0.038811,3.7008,-0.59573,-0.20364,3.8203,-0.60442,-0.47392,4.0568,-0.58674,-0.55596,3.967,-0.41545,0.04365,3.7101,-0.36596,-0.19352,3.8501,-0.38453,-0.47342,4.077,-0.36858,-0.55546,3.987,-0.48009,0.5112,3.4361,-0.67615,-0.10128,3.6548,-0.64013,-0.012448,3.6361,-0.22211,-0.097139,3.6655,-0.20888,-0.038331,3.6343
16,-0.48783,0.041527,3.7383,-0.48232,0.31385,3.5671,-0.47657,0.58213,3.3802,-0.46198,0.69078,3.3236,-0.62461,0.48853,3.4167,-0.68191,0.27563,3.5619,-0.68536,0.02912,3.6213,-0.67194,-0.031853,3.6324,-0.31843,0.49664,3.4617,-0.26409,0.30036,3.6285,-0.24858,0.03287,3.668,-0.24882,-0.028925,3.6425,-0.55134,0.038024,3.7008,-0.5963,-0.20225,3.8206,-0.60351,-0.46832,4.0535,-0.58583,-0.5506,3.9639,-0.41542,0.043682,3.7101,-0.37051,-0.18969,3.8471,-0.38562,-0.47114,4.0756,-0.36965,-0.55338,3.9859,-0.47833,0.51541,3.4295,-0.67026,-0.10123,3.641,-0.6344,-0.022361,3.6311,-0.23752,-0.10496,3.647,-0.2199,-0.026173,3.6033
17,-0.49173,0.039933,3.7376,-0.4846,0.3145,3.564,-0.47708,0.58523,3.375,-0.46296,0.68793,3.3207,-0.62553,0.4887,3.4161,-0.68248,0.27593,3.5616,-0.68557,0.029483,3.6212,-0.67472,-0.030049,3.6341,-0.3221,0.49637,3.4613,-0.26266,0.30177,3.6284,-0.25714,0.059618,3.6309,-0.26048,-0.0034329,3.6042,-0.55599,0.036119,3.7,-0.5973,-0.20153,3.822,-0.60358,-0.46672,4.0531,-0.58582,-0.54907,3.9637,-0.41867,0.042547,3.7093,-0.37182,-0.18849,3.8443,-0.38638,-0.47094,4.0769,-0.37033,-0.55326,3.9873,-0.47938,0.518,3.4247,-0.67547,-0.09695,3.6512,-0.64128,-0.022169,3.6337,-0.25111,-0.078583,3.5808,-0.23626,-0.010764,3.5532
18,-0.49356,0.038297,3.7372,-0.48558,0.31448,3.5626,-0.47728,0.58643,3.3731,-0.46281,0.68267,3.3167,-0.62594,0.48823,3.4157,-0.68413,0.27544,3.5607,-0.68698,0.030575,3.6215,-0.68232,-0.027569,3.6391,-0.32414,0.49628,3.4611,-0.25917,0.30393,3.6286,-0.26604,0.068897,3.592,-0.27103,0.018436,3.5546,-0.55771,0.034986,3.6989,-0.59767,-0.20271,3.8242,-0.60389,-0.46676,4.053,-0.58594,-0.54914,3.9636,-0.42075,0.040364,3.7095,-0.37703,-0.195,3.8492,-0.38635,-0.47106,4.0762,-0.37011,-0.5534,3.9866,-0.47977,0.51895,3.4229,-0.68293,-0.099973,3.6558,-0.64843,0.0014011,3.6424,-0.26842,-0.055584,3.5296,-0.2514,0.011644,3.5031
19,-0.50161,0.036791,3.7348,-0.48834,0.31478,3.5607,-0.47733,0.58711,3.3724,-0.46397,0.67987,3.3148,-0.62618,0.48821,3.4158,-0.68514,0.27572,3.5608,-0.68867,0.030776,3.6225,-0.68453,-0.026985,3.6442,-0.32589,0.49659,3.4616,-0.24924,0.31377,3.6343,-0.27059,0.11912,3.5756,-0.29488,0.061755,3.5366,-0.56655,0.033341,3.695,-0.59811,-0.20284,3.825,-0.60497,-0.46804,4.0555,-0.58675,-0.55036,3.966,-0.42798,0.039215,3.7085,-0.37739,-0.19472,3.8491,-0.38384,-0.47276,4.0769,-0.36736,-0.55503,3.9873,-0.48021,0.51962,3.422,-0.68572,-0.098481,3.66,-0.65031,-0.011857,3.6489,-0.28892,-0.016915,3.4612,-0.25863,0.061296,3.4953
