,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
30,0.042455,-0.44207,3.6602,0.064796,-0.12782,3.7196,0.084163,0.18223,3.7667,0.048111,0.28021,3.806,-0.047181,0.030213,3.8391,-0.10534,0.16564,3.6471,-0.017815,-0.032993,3.4537,-0.023958,-0.04616,3.4653,0.13571,0.065755,3.618,-0.0063595,-0.033241,3.4648,-0.066418,0.11418,3.6046,-0.095974,0.18179,3.6343,-0.0062584,-0.44396,3.6285,0.018562,-0.70873,3.6342,0.086569,-1.0353,3.5817,0.019369,-1.0554,3.4882,0.088381,-0.43152,3.616,0.10497,-0.71601,3.5179,0.14295,-1.0379,3.4778,0.10781,-1.0963,3.4676,0.079516,0.10521,3.7571,-0.026967,-0.052123,3.4613,-0.012716,-0.048187,3.4506,-0.11341,0.22731,3.6545,-0.070684,0.18825,3.6229
31,0.042347,-0.44174,3.6583,0.063804,-0.12786,3.72,0.080228,0.18097,3.7721,0.046244,0.27918,3.808,-0.051106,0.028956,3.8446,-0.10571,0.1876,3.6576,-0.018384,-0.014412,3.4649,-0.012205,-0.03026,3.4574,0.13357,0.066318,3.6187,-0.0086692,-0.031628,3.465,-0.067101,0.11814,3.6037,-0.10023,0.18742,3.639,-0.0060693,-0.44252,3.6243,0.042547,-0.70968,3.6031,0.086157,-1.0415,3.5785,0.093124,-1.1031,3.5035,0.088391,-0.43158,3.6159,0.10377,-0.71505,3.5177,0.14379,-1.0364,3.4764,0.10955,-1.0947,3.4679,0.076461,0.10445,3.7608,-0.040721,-0.042186,3.4233,-0.0012161,-0.036816,3.451,-0.09883,0.24084,3.6702,-0.069495,0.18659,3.622
32,0.042077,-0.43534,3.6556,0.062364,-0.12646,3.7199,0.078328,0.18027,3.7728,0.043438,0.27798,3.8079,-0.053002,0.028258,3.8453,-0.10745,0.19141,3.6561,-0.020128,-0.010629,3.4637,-0.015826,-0.024788,3.4587,0.13317,0.066292,3.6192,-0.010261,-0.029081,3.465,-0.068753,0.12085,3.6012,-0.1023,0.19236,3.6336,-0.0051242,-0.4304,3.6175,0.051415,-0.6942,3.5776,0.081896,-1.0471,3.5939,0.098889,-1.0959,3.4888,0.088019,-0.42929,3.6165,0.10302,-0.71496,3.5184,0.14372,-1.0362,3.4767,0.10783,-1.0948,3.4644,0.074764,0.1043,3.7614,-0.032811,-0.036969,3.4348,0.030011,-0.022337,3.4828,-0.13721,0.21873,3.6572,-0.079484,0.21485,3.626
33,0.035829,-0.43456,3.6689,0.057714,-0.12583,3.7264,0.07666,0.17999,3.7742,0.041401,0.27782,3.8107,-0.054667,0.02798,3.8466,-0.1077,0.19588,3.6587,-0.020422,-0.0059722,3.4667,-0.015805,-0.022797,3.4625,0.13225,0.066616,3.6193,-0.036914,0.0060733,3.4747,-0.075852,0.14526,3.6266,-0.11185,0.20572,3.6399,-0.010805,-0.42958,3.6314,0.011089,-0.70176,3.6557,0.077313,-1.0481,3.5982,0.084377,-1.1064,3.5083,0.080461,-0.43,3.6346,0.10211,-0.71487,3.5195,0.14363,-1.035,3.4765,0.10972,-1.0954,3.4615,0.072304,0.10413,3.7639,-0.022116,-0.033019,3.4439,0.025189,-0.021144,3.4713,-0.14695,0.22184,3.6606,-0.073175,0.23072,3.6427
34,0.034427,-0.43395,3.6686,0.056038,-0.12532,3.727,0.0754,0.17991,3.7751,0.041233,0.27805,3.811,-0.055924,0.027903,3.8476,-0.10376,0.20273,3.6609,-0.031075,-0.0091746,3.4548,-0.025433,-0.027,3.4487,0.13189,0.0664,3.6197,-0.039601,0.016525,3.4737,-0.078735,0.15026,3.63,-0.10936,0.21118,3.6454,-0.012465,-0.42931,3.633,0.014242,-0.70524,3.642,0.078687,-1.053,3.5939,0.086491,-1.1068,3.5,0.07854,-0.42869,3.6314,0.10142,-0.71464,3.5194,0.14389,-1.035,3.4764,0.10514,-1.0927,3.4679,0.070818,0.10421,3.765,-0.04547,-0.032868,3.4283,-0.0072577,-0.026239,3.4373,-0.14339,0.22202,3.6557,-0.073382,0.22617,3.6355
35,0.034749,-0.42997,3.6635,0.055184,-0.12368,3.7261,0.07412,0.18046,3.7755,0.039951,0.27873,3.8121,-0.057201,0.028448,3.848,-0.10374,0.20347,3.6609,-0.036374,-0.0087363,3.4532,-0.033383,-0.027157,3.4602,0.13039,0.067222,3.622,-0.039589,0.013184,3.4756,-0.078674,0.15117,3.6285,-0.10672,0.21295,3.6466,-0.012095,-0.42309,3.6232,0.014355,-0.70542,3.6413,0.082693,-1.0321,3.5916,0.089468,-1.1055,3.499,0.079222,-0.42699,3.6298,0.10134,-0.71459,3.5195,0.14365,-1.0353,3.4769,0.10533,-1.0934,3.4686,0.069684,0.10495,3.7651,-0.040565,-0.033463,3.4523,-0.036229,-0.03301,3.443,-0.12735,0.23593,3.6722,-0.073424,0.22073,3.6356
36,0.035262,-0.43096,3.662,0.055171,-0.12362,3.726,0.073747,0.18127,3.7765,0.038967,0.27912,3.8119,-0.057573,0.029256,3.8489,-0.10358,0.20433,3.6602,-0.038618,-0.0079253,3.4518,-0.040989,-0.026763,3.4462,0.12923,0.067045,3.6212,-0.040143,0.013085,3.4741,-0.079837,0.15418,3.6242,-0.10589,0.21378,3.6414,-0.010842,-0.42562,3.6241,0.014628,-0.70494,3.6368,0.085145,-1.0227,3.5876,0.017787,-1.0428,3.4944,0.079837,-0.42735,3.6237,0.10096,-0.71462,3.5196,0.14359,-1.0354,3.4768,0.10724,-1.0935,3.4655,0.069417,0.10551,3.7657,-0.036,-0.023432,3.4198,-0.021964,-0.023458,3.4237,-0.12791,0.23089,3.6608,-0.071623,0.22046,3.637
37,0.038475,-0.43124,3.6547,0.05515,-0.12361,3.724,0.072634,0.18095,3.7763,0.039438,0.27965,3.8133,-0.058684,0.02894,3.8488,-0.10428,0.2069,3.6593,-0.0409,-0.0059181,3.4509,-0.036338,-0.023667,3.4541,0.12827,0.067208,3.6215,-0.03899,0.012136,3.4722,-0.080046,0.15388,3.6214,-0.10667,0.21596,3.6407,-0.0088799,-0.42672,3.6217,0.012407,-0.70008,3.6331,0.084468,-1.0156,3.5858,0.017151,-1.0357,3.4925,0.084375,-0.42609,3.6121,0.1007,-0.71467,3.5187,0.14389,-1.0353,3.4762,0.10862,-1.0921,3.4697,0.068672,0.10534,3.7654,-0.036257,-0.02414,3.4379,-0.022945,-0.025768,3.435,-0.14856,0.23509,3.6592,-0.062071,0.22816,3.6479
38,0.038289,-0.42983,3.6511,0.054581,-0.12215,3.7213,0.071808,0.18165,3.7756,0.039016,0.28064,3.8133,-0.05951,0.029634,3.848,-0.10404,0.20966,3.6595,-0.041581,-0.0039325,3.4517,-0.040964,-0.023616,3.4466,0.12671,0.066897,3.6208,-0.039009,0.011178,3.4698,-0.081999,0.15327,3.6182,-0.11017,0.21491,3.6353,-0.0083081,-0.42539,3.6151,0.013764,-0.70408,3.6296,0.098298,-1.0404,3.5387,0.063578,-1.1167,3.5169,0.084061,-0.42534,3.6115,0.10028,-0.71395,3.5182,0.14362,-1.0353,3.4757,0.10829,-1.0939,3.4643,0.067821,0.10621,3.7643,-0.045469,-0.02349,3.4283,-0.031384,-0.023493,3.4287,-0.1338,0.23051,3.6657,-0.071043,0.21435,3.6177
39,0.03837,-0.42996,3.6501,0.054559,-0.1221,3.7212,0.071258,0.18201,3.7769,0.038341,0.281,3.8149,-0.060057,0.03,3.8494,-0.10349,0.20975,3.6596,-0.041465,-0.0039481,3.4518,-0.04103,-0.023654,3.4522,0.12636,0.066658,3.6223,-0.038643,0.012536,3.4698,-0.082851,0.15364,3.6187,-0.098569,0.21467,3.6408,-0.0083175,-0.42593,3.6153,0.013923,-0.70534,3.629,0.090275,-1.0244,3.575,0.066741,-1.1146,3.5188,0.08438,-0.42463,3.6086,0.099975,-0.71362,3.5182,0.14363,-1.0353,3.4756,0.10824,-1.0938,3.4643,0.067455,0.10648,3.765,-0.059538,-0.023489,3.4283,-0.036112,-0.023517,3.4322,-0.11402,0.24098,3.6727,-0.064091,0.22148,3.6323
