,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,-0.22535,-0.076972,3.2088,-0.19395,0.20937,3.1145,-0.16344,0.48939,3.0084,-0.2209,0.6064,3.019,-0.27861,0.39225,3.1866,-0.33982,0.13453,3.1627,-0.33304,0.14212,2.9588,-0.3312,0.14482,2.8947,-0.085857,0.34226,2.9325,-0.060572,0.10152,2.9376,-0.30968,0.08622,3.0057,-0.35025,0.11031,3.0114,-0.27032,-0.074335,3.224,-0.1476,-0.4631,3.2109,-0.042966,-0.66312,3.4541,-0.098097,-0.7744,3.4089,-0.17518,-0.077967,3.1226,-0.15444,-0.42404,3.1777,-0.079611,-0.80728,3.3151,-0.10176,-0.8924,3.2918,-0.17075,0.42024,3.0371,-0.3539,0.14734,2.8754,-0.34685,0.16155,2.8716,-0.41208,0.11656,2.9909,-0.35132,0.1515,2.997
1,-0.22099,-0.07756,3.2056,-0.19323,0.2093,3.1141,-0.16349,0.48943,3.0086,-0.21979,0.60788,3.0187,-0.27867,0.39229,3.1868,-0.3398,0.13455,3.1628,-0.33388,0.14265,2.9589,-0.33232,0.14552,2.8948,-0.086011,0.34226,2.9325,-0.061435,0.10043,2.9381,-0.31092,0.08624,3.0053,-0.35422,0.10955,3.0078,-0.26536,-0.07581,3.2214,-0.14568,-0.46534,3.2098,-0.042813,-0.66132,3.4568,-0.068555,-0.76047,3.3504,-0.17146,-0.077691,3.1189,-0.1545,-0.4241,3.1778,-0.079638,-0.80727,3.3151,-0.099941,-0.89269,3.293,-0.17073,0.42025,3.0372,-0.35501,0.14804,2.8755,-0.34741,0.16195,2.8716,-0.41862,0.11448,2.9874,-0.35921,0.15162,2.9958
2,-0.2252,-0.076715,3.2104,-0.1941,0.20948,3.1151,-0.16351,0.48943,3.0086,-0.22013,0.60734,3.0194,-0.27868,0.3923,3.1869,-0.33977,0.13455,3.1628,-0.3318,0.14755,2.9592,-0.32956,0.15205,2.8953,-0.086059,0.34214,2.9325,-0.062065,0.099783,2.9382,-0.31156,0.086083,3.0054,-0.35293,0.10941,3.0085,-0.27081,-0.073805,3.2277,-0.17561,-0.46691,3.2428,-0.028946,-0.68034,3.453,-0.064487,-0.77409,3.3435,-0.17472,-0.077721,3.1227,-0.15452,-0.42414,3.1779,-0.080065,-0.8071,3.3153,-0.09841,-0.89294,3.2932,-0.17085,0.42029,3.0373,-0.35227,0.15455,2.876,-0.34647,0.16846,2.8719,-0.41739,0.11219,2.9827,-0.35567,0.15192,3.0039
3,-0.22007,-0.080618,3.207,-0.19305,0.20851,3.1145,-0.16353,0.4894,3.0087,-0.21973,0.60766,3.02,-0.2787,0.39226,3.1869,-0.33976,0.13451,3.1628,-0.33126,0.14233,2.959,-0.32885,0.14511,2.8949,-0.086436,0.34228,2.9329,-0.061691,0.10075,2.938,-0.31113,0.086265,3.0052,-0.35456,0.11067,3.0088,-0.26308,-0.08206,3.2224,-0.15121,-0.47374,3.2109,-0.042319,-0.63382,3.4792,-0.065265,-0.73225,3.3704,-0.1715,-0.078852,3.1206,-0.15451,-0.42433,3.178,-0.080157,-0.80705,3.3153,-0.16346,-0.85955,3.2352,-0.17083,0.4202,3.0373,-0.35155,0.14763,2.8756,-0.34646,0.16238,2.8717,-0.41782,0.11324,2.9835,-0.35845,0.15358,3.0019
4,-0.21899,-0.081082,3.2067,-0.1926,0.20833,3.1143,-0.16354,0.48944,3.0086,-0.21963,0.60791,3.0203,-0.27871,0.3923,3.1869,-0.33971,0.13453,3.1627,-0.33094,0.14116,2.9588,-0.32844,0.14354,2.8948,-0.086661,0.3422,2.9328,-0.062639,0.1006,2.9384,-0.31211,0.086177,3.0056,-0.35469,0.10969,3.0081,-0.26236,-0.082238,3.2218,-0.14718,-0.4726,3.215,-0.039706,-0.65523,3.4698,-0.066422,-0.75158,3.3597,-0.17021,-0.079382,3.1206,-0.15471,-0.42465,3.1782,-0.080099,-0.80705,3.3153,-0.16342,-0.85957,3.2353,-0.17081,0.42022,3.0373,-0.35115,0.14607,2.8755,-0.34635,0.16217,2.8717,-0.41824,0.11314,2.9846,-0.35618,0.15181,2.9986
5,-0.21525,-0.083481,3.2036,-0.19153,0.20763,3.1134,-0.1636,0.48948,3.0087,-0.21978,0.60792,3.0204,-0.27877,0.39234,3.1869,-0.33972,0.13455,3.1627,-0.3384,0.14261,2.9588,-0.33838,0.14547,2.8946,-0.087024,0.34216,2.933,-0.062891,0.099964,2.9387,-0.3124,0.086112,3.0058,-0.3549,0.11028,3.0087,-0.25798,-0.085999,3.2184,-0.14639,-0.47756,3.2087,-0.038311,-0.6754,3.4521,-0.069148,-0.77151,3.3437,-0.16738,-0.080209,3.118,-0.15484,-0.42451,3.1781,-0.080037,-0.80709,3.3154,-0.10097,-0.89226,3.2941,-0.1708,0.42021,3.0373,-0.36106,0.14799,2.8754,-0.35409,0.16311,2.8714,-0.41933,0.11116,2.9866,-0.35631,0.15213,2.9992
6,-0.22281,-0.078846,3.2097,-0.19325,0.20852,3.1149,-0.16387,0.48956,3.0089,-0.22054,0.6074,3.0212,-0.27904,0.39242,3.1872,-0.33985,0.13461,3.1628,-0.33695,0.14266,2.9589,-0.3364,0.14551,2.8948,-0.087296,0.34232,2.9329,-0.062739,0.10027,2.9387,-0.31218,0.086103,3.006,-0.35488,0.1101,3.0082,-0.26934,-0.07578,3.2276,-0.15021,-0.46599,3.2082,-0.042132,-0.66503,3.4508,-0.069848,-0.76403,3.345,-0.17232,-0.078846,3.122,-0.15485,-0.42439,3.178,-0.080184,-0.80676,3.3151,-0.1636,-0.8592,3.2352,-0.17127,0.42038,3.0377,-0.35908,0.14803,2.8755,-0.3508,0.16291,2.8716,-0.41908,0.11438,2.9848,-0.35357,0.15087,2.9977
7,-0.22368,-0.078755,3.2103,-0.19355,0.2086,3.1152,-0.16387,0.48959,3.009,-0.22089,0.60707,3.0217,-0.27905,0.39245,3.1872,-0.33983,0.13463,3.1628,-0.33678,0.14262,2.9589,-0.33618,0.14545,2.8948,-0.087313,0.3423,2.9329,-0.062693,0.10033,2.9387,-0.31192,0.086135,3.0067,-0.35633,0.1106,3.0102,-0.26974,-0.075813,3.2278,-0.14891,-0.4655,3.2088,-0.04193,-0.66518,3.4513,-0.069693,-0.76372,3.3449,-0.17345,-0.078806,3.1229,-0.15492,-0.42447,3.1784,-0.079962,-0.80653,3.3147,-0.1634,-0.85895,3.2348,-0.17131,0.42042,3.0378,-0.35886,0.14797,2.8755,-0.35054,0.16286,2.8716,-0.41582,0.11445,2.985,-0.35764,0.15174,2.9989
8,-0.21776,-0.079959,3.2058,-0.1926,0.20837,3.1144,-0.164,0.4896,3.009,-0.22122,0.60682,3.0214,-0.27917,0.39246,3.1872,-0.33989,0.13461,3.1628,-0.33568,0.14271,2.9589,-0.3347,0.14558,2.8948,-0.087376,0.34234,2.933,-0.062979,0.099877,2.9387,-0.31221,0.086132,3.0067,-0.35488,0.10973,3.0074,-0.26173,-0.07959,3.2204,-0.12141,-0.46336,3.1865,-0.055439,-0.64393,3.4553,-0.068164,-0.74609,3.3497,-0.16863,-0.07862,3.12,-0.1549,-0.42445,3.1783,-0.079966,-0.80651,3.3147,-0.16333,-0.85904,3.2348,-0.17132,0.42041,3.0378,-0.35738,0.1481,2.8755,-0.3493,0.1628,2.8716,-0.42,0.11186,2.9922,-0.35482,0.15125,2.9963
9,-0.22415,-0.077568,3.2099,-0.19408,0.20903,3.1153,-0.16416,0.48969,3.009,-0.21832,0.60815,3.0212,-0.27933,0.39255,3.1873,-0.3402,0.13468,3.1655,-0.33531,0.14389,2.9617,-0.37141,0.1126,2.996,-0.087549,0.3425,2.9329,-0.062876,0.10019,2.9391,-0.31221,0.086207,3.0068,-0.34265,0.1094,3.0095,-0.26995,-0.075159,3.2264,-0.13644,-0.46108,3.2023,-0.047158,-0.65665,3.4544,-0.067682,-0.75651,3.3474,-0.17366,-0.07775,3.1229,-0.15493,-0.42408,3.1782,-0.079968,-0.80646,3.3147,-0.16341,-0.85887,3.2348,-0.17165,0.42058,3.0379,-0.40424,0.12286,2.9713,-0.39079,0.13373,2.972,-0.41934,0.12922,2.9781,-0.34584,0.14763,3.0013
